"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","nonadiabatic_pressure","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.050242,0,-9.9699e-14,0.056448,0,1.9709e+09,1.1234e+05,1.971e+09,1614.7,0.0093615,0.0091286,3422.9,4.7174e+18,3.5e-05,9.587e-10,0.0092599,-11.524,-7.2076e+06,2971.4,4.0598e-15,10,2.7739e+20,0.01013,1,42000,0,42000,0
0,0.050239,0,5.1886e-13,0.056982,0,1.9641e+09,1.2841e+05,1.9642e+09,1614.4,0.0097582,0.0096065,3422.8,4.7021e+18,3.5e-05,1.0083e-09,0.0097385,-11.752,-7.2018e+06,2970.8,4.6097e-15,10,2.6668e+20,0.010622,1,42200,0,42200,0
0,0.050236,0,1.1374e-12,0.057516,0,1.9572e+09,1.4448e+05,1.9574e+09,1614,0.010155,0.010084,3422.8,4.6867e+18,3.5e-05,1.0579e-09,0.010217,-11.981,-7.1959e+06,2970.2,5.1595e-15,10,2.5597e+20,0.011114,1,42400,0,42400,0
0,0.050232,0,8.8455e-13,0.058073,0,1.9504e+09,1.5904e+05,1.9505e+09,1613.7,0.010545,0.010571,3422.8,4.6718e+18,3.5e-05,1.1085e-09,0.010704,-12.211,-7.1896e+06,2969.6,5.7708e-15,10,2.4653e+20,0.011614,1,42600,0,42600,0
0,0.050227,0,-2.3976e-13,0.058653,0,1.9435e+09,1.7209e+05,1.9437e+09,1613.4,0.01093,0.011067,3422.7,4.6572e+18,3.5e-05,1.16e-09,0.0112,-12.443,-7.1828e+06,2969,6.4434e-15,10,2.3835e+20,0.012123,1,42800,0,42800,0
0,0.050223,0,-1.3641e-12,0.059233,0,1.9367e+09,1.8515e+05,1.9368e+09,1613.1,0.011315,0.011563,3422.7,4.6426e+18,3.5e-05,1.2114e-09,0.011696,-12.675,-7.176e+06,2968.4,7.116e-15,10,2.3017e+20,0.012632,1,43000,0,43000,0
0,0.050218,0,-1.6278e-12,0.059826,0,1.9298e+09,1.9729e+05,1.93e+09,1612.7,0.011693,0.012065,3422.6,4.6284e+18,3.5e-05,1.2636e-09,0.012198,-12.909,-7.1688e+06,2967.8,7.8327e-15,10,2.2266e+20,0.013146,1,43200,0,43200,0
0,0.050211,0,-4.5741e-13,0.060442,0,1.923e+09,2.079e+05,1.9232e+09,1612.4,0.012063,0.012578,3422.6,4.6147e+18,3.5e-05,1.3167e-09,0.012709,-13.145,-7.1611e+06,2967.2,8.6229e-15,10,2.1627e+20,0.01367,1,43400,0,43400,0
0,0.050205,0,7.1302e-13,0.061057,0,1.9161e+09,2.1852e+05,1.9163e+09,1612.1,0.012432,0.01309,3422.5,4.601e+18,3.5e-05,1.3699e-09,0.013221,-13.381,-7.1533e+06,2966.6,9.4131e-15,10,2.0988e+20,0.014194,1,43600,0,43600,0
0,0.050199,0,1.4171e-12,0.06168,0,1.9093e+09,2.2865e+05,1.9095e+09,1611.8,0.012798,0.013606,3422.5,4.5875e+18,3.5e-05,1.4234e-09,0.013736,-13.617,-7.1453e+06,2966,1.0232e-14,10,2.0379e+20,0.014722,1,43800,0,43800,0
0,0.050191,0,7.2206e-13,0.062327,0,1.9024e+09,2.373e+05,1.9027e+09,1611.4,0.013154,0.014134,3422.4,4.5747e+18,3.5e-05,1.4782e-09,0.014262,-13.856,-7.1366e+06,2965.4,1.1138e-14,10,1.9866e+20,0.01526,1,44000,0,44000,0
0,0.050183,0,2.7031e-14,0.062974,0,1.8956e+09,2.4596e+05,1.8958e+09,1611.1,0.01351,0.014661,3422.4,4.5618e+18,3.5e-05,1.5329e-09,0.014787,-14.095,-7.128e+06,2964.8,1.2045e-14,10,1.9352e+20,0.015798,1,44200,0,44200,0
0,0.050175,0,-5.212e-13,0.063623,0,1.8888e+09,2.5442e+05,1.889e+09,1610.8,0.013863,0.015191,3422.3,4.549e+18,3.5e-05,1.5878e-09,0.015314,-14.335,-7.1192e+06,2964.2,1.2964e-14,10,1.885e+20,0.016338,1,44400,0,44400,0
0,0.050166,0,-4.1884e-14,0.064293,0,1.8819e+09,2.6152e+05,1.8822e+09,1610.4,0.014204,0.015732,3422.3,4.537e+18,3.5e-05,1.6439e-09,0.015853,-14.577,-7.1096e+06,2963.6,1.3977e-14,10,1.8431e+20,0.016889,1,44600,0,44600,0
0,0.050157,0,4.3744e-13,0.064962,0,1.8751e+09,2.6861e+05,1.8753e+09,1610.1,0.014544,0.016274,3422.2,4.5249e+18,3.5e-05,1.7001e-09,0.016391,-14.819,-7.1e+06,2963,1.4989e-14,10,1.8012e+20,0.017441,1,44800,0,44800,0
0,0.050148,0,9.1676e-13,0.065631,0,1.8682e+09,2.7571e+05,1.8685e+09,1609.8,0.014885,0.016815,3422.2,4.5129e+18,3.5e-05,1.7563e-09,0.01693,-15.061,-7.0905e+06,2962.4,1.6002e-14,10,1.7593e+20,0.017992,1,45000,0,45000,0
0,0.050137,0,-2.889e-13,0.066321,0,1.8614e+09,2.8156e+05,1.8617e+09,1609.4,0.015212,0.01737,3422.1,4.5016e+18,3.5e-05,1.8138e-09,0.01748,-15.307,-7.0801e+06,2961.8,1.7118e-14,10,1.7243e+20,0.018556,1,45200,0,45200,0
0,0.050127,0,-1.4946e-12,0.067011,0,1.8546e+09,2.8741e+05,1.8549e+09,1609.1,0.015539,0.017925,3422.1,4.4903e+18,3.5e-05,1.8713e-09,0.01803,-15.552,-7.0697e+06,2961.2,1.8234e-14,10,1.6894e+20,0.019119,1,45400,0,45400,0
0,0.050116,0,-2.7002e-12,0.067701,0,1.8477e+09,2.9326e+05,1.848e+09,1608.8,0.015866,0.018479,3422.1,4.479e+18,3.5e-05,1.9288e-09,0.01858,-15.797,-7.0593e+06,2960.6,1.935e-14,10,1.6545e+20,0.019683,1,45600,0,45600,0
0,0.050104,0,-5.4344e-13,0.068403,0,1.8409e+09,2.9824e+05,1.8412e+09,1608.4,0.016181,0.019044,3422,4.4683e+18,3.5e-05,1.9874e-09,0.01914,-16.044,-7.0481e+06,2960,2.0548e-14,10,1.6243e+20,0.020257,1,45800,0,45800,0
0,0.050093,0,2.0937e-12,0.069107,0,1.8341e+09,3.0309e+05,1.8344e+09,1608.1,0.016494,0.019611,3422,4.4578e+18,3.5e-05,2.0461e-09,0.019701,-16.292,-7.0369e+06,2959.4,2.1757e-14,10,1.5949e+20,0.020832,1,46000,0,46000,0
0,0.050081,0,4.7308e-12,0.069811,0,1.8272e+09,3.0794e+05,1.8275e+09,1607.7,0.016808,0.020178,3421.9,4.4472e+18,3.5e-05,2.1048e-09,0.020262,-16.54,-7.0257e+06,2958.8,2.2966e-14,10,1.5655e+20,0.021407,1,46200,0,46200,0
0,0.050068,0,3.3749e-12,0.070526,0,1.8204e+09,3.1219e+05,1.8207e+09,1607.4,0.017112,0.020753,3421.9,4.4371e+18,3.5e-05,2.1645e-09,0.02083,-16.79,-7.0139e+06,2958.2,2.4243e-14,10,1.5392e+20,0.02199,1,46400,0,46400,0
0,0.050055,0,6.8795e-13,0.071244,0,1.8136e+09,3.1623e+05,1.8139e+09,1607.1,0.017414,0.021331,3421.8,4.4272e+18,3.5e-05,2.2244e-09,0.021401,-17.04,-7.0019e+06,2957.6,2.5544e-14,10,1.514e+20,0.022575,1,46600,0,46600,0
0,0.050042,0,-1.999e-12,0.071962,0,1.8067e+09,3.2027e+05,1.8071e+09,1606.7,0.017715,0.02191,3421.8,4.4173e+18,3.5e-05,2.2843e-09,0.021971,-17.291,-6.9899e+06,2957,2.6844e-14,10,1.4888e+20,0.023161,1,46800,0,46800,0
0,0.050028,0,-3.1645e-12,0.072685,0,1.7999e+09,3.239e+05,1.8002e+09,1606.4,0.018009,0.022494,3421.7,4.4078e+18,3.5e-05,2.3449e-09,0.022548,-17.543,-6.9774e+06,2956.4,2.8194e-14,10,1.4658e+20,0.023753,1,47000,0,47000,0
0,0.050013,0,-3.4172e-12,0.073411,0,1.7931e+09,3.2729e+05,1.7934e+09,1606,0.018298,0.023083,3421.7,4.3985e+18,3.5e-05,2.4059e-09,0.023127,-17.796,-6.9647e+06,2955.8,2.9573e-14,10,1.4441e+20,0.024349,1,47200,0,47200,0
0,0.049999,0,-3.6699e-12,0.074137,0,1.7862e+09,3.3068e+05,1.7866e+09,1605.7,0.018587,0.023672,3421.7,4.3892e+18,3.5e-05,2.4669e-09,0.023707,-18.049,-6.9519e+06,2955.2,3.0953e-14,10,1.4223e+20,0.024944,1,47400,0,47400,0
0,0.049984,0,-2.2312e-12,0.074868,0,1.7794e+09,3.3381e+05,1.7797e+09,1605.3,0.018871,0.024266,3421.6,4.3802e+18,3.5e-05,2.5284e-09,0.024291,-18.303,-6.9388e+06,2954.6,3.2372e-14,10,1.402e+20,0.025545,1,47600,0,47600,0
0,0.049969,0,8.9885e-13,0.075604,0,1.7726e+09,3.3667e+05,1.7729e+09,1605,0.01915,0.024865,3421.6,4.3715e+18,3.5e-05,2.5905e-09,0.024879,-18.558,-6.9254e+06,2953.9,3.3831e-14,10,1.383e+20,0.02615,1,47800,0,47800,0
0,0.049954,0,4.0289e-12,0.076339,0,1.7658e+09,3.3954e+05,1.7661e+09,1604.7,0.019429,0.025464,3421.5,4.3627e+18,3.5e-05,2.6525e-09,0.025467,-18.814,-6.9119e+06,2953.3,3.5291e-14,10,1.3639e+20,0.026755,1,48000,0,48000,0
0,0.049938,0,5.7472e-12,0.077077,0,1.7589e+09,3.4224e+05,1.7593e+09,1604.3,0.019703,0.026066,3421.5,4.3542e+18,3.5e-05,2.7149e-09,0.026057,-19.07,-6.8982e+06,2952.7,3.6775e-14,10,1.3458e+20,0.027364,1,48200,0,48200,0
0,0.049921,0,5.1124e-12,0.077817,0,1.7521e+09,3.4468e+05,1.7524e+09,1604,0.019971,0.026675,3421.4,4.346e+18,3.5e-05,2.778e-09,0.026653,-19.327,-6.884e+06,2952.1,3.8302e-14,10,1.3291e+20,0.027978,1,48400,0,48400,0
0,0.049905,0,4.4776e-12,0.078557,0,1.7453e+09,3.4711e+05,1.7456e+09,1603.6,0.02024,0.027283,3421.4,4.3378e+18,3.5e-05,2.841e-09,0.027249,-19.585,-6.8699e+06,2951.5,3.9829e-14,10,1.3124e+20,0.028592,1,48600,0,48600,0
0,0.049888,0,3.7421e-12,0.079299,0,1.7384e+09,3.4946e+05,1.7388e+09,1603.3,0.020505,0.027894,3421.3,4.3298e+18,3.5e-05,2.9042e-09,0.027846,-19.843,-6.8555e+06,2950.9,4.1373e-14,10,1.2962e+20,0.029208,1,48800,0,48800,0
0,0.049871,0,2.7046e-12,0.080046,0,1.7316e+09,3.5154e+05,1.732e+09,1602.9,0.020765,0.028511,3421.3,4.322e+18,3.5e-05,2.9682e-09,0.028448,-20.103,-6.8407e+06,2950.3,4.297e-14,10,1.2813e+20,0.029831,1,49000,0,49000,0
0,0.049853,0,1.6672e-12,0.080793,0,1.7248e+09,3.5361e+05,1.7252e+09,1602.6,0.021024,0.029129,3421.3,4.3143e+18,3.5e-05,3.0321e-09,0.029051,-20.362,-6.8259e+06,2949.7,4.4567e-14,10,1.2665e+20,0.030454,1,49200,0,49200,0
0,0.049836,0,4.7431e-13,0.081541,0,1.718e+09,3.5565e+05,1.7183e+09,1602.2,0.021282,0.029747,3421.2,4.3066e+18,3.5e-05,3.0962e-09,0.029654,-20.622,-6.811e+06,2949.1,4.6171e-14,10,1.2518e+20,0.031077,1,49400,0,49400,0
0,0.049817,0,-1.8066e-12,0.08229,0,1.7111e+09,3.5743e+05,1.7115e+09,1601.9,0.021531,0.030373,3421.2,4.2994e+18,3.5e-05,3.161e-09,0.030263,-20.884,-6.7956e+06,2948.5,4.7825e-14,10,1.2386e+20,0.031708,1,49600,0,49600,0
0,0.049799,0,-4.0875e-12,0.083039,0,1.7043e+09,3.5921e+05,1.7047e+09,1601.5,0.021781,0.030999,3421.1,4.2922e+18,3.5e-05,3.2258e-09,0.030872,-21.146,-6.7801e+06,2947.9,4.9479e-14,10,1.2254e+20,0.032338,1,49800,0,49800,0
0,0.049781,0,-6.3685e-12,0.083788,0,1.6975e+09,3.6098e+05,1.6979e+09,1601.1,0.022031,0.031625,3421.1,4.2849e+18,3.5e-05,3.2906e-09,0.031481,-21.407,-6.7647e+06,2947.3,5.1134e-14,10,1.2122e+20,0.032969,1,50000,0,50000,0
0,0.049762,0,-3.422e-12,0.084542,0,1.6907e+09,3.6251e+05,1.691e+09,1600.8,0.022273,0.032259,3421,4.278e+18,3.5e-05,3.3563e-09,0.032096,-21.671,-6.7486e+06,2946.7,5.285e-14,10,1.2002e+20,0.033607,1,50200,0,50200,0
0,0.049742,0,-4.7555e-13,0.085296,0,1.6839e+09,3.6403e+05,1.6842e+09,1600.4,0.022515,0.032893,3421,4.2712e+18,3.5e-05,3.4219e-09,0.032711,-21.935,-6.7325e+06,2946.1,5.4566e-14,10,1.1883e+20,0.034246,1,50400,0,50400,0
0,0.049723,0,2.4709e-12,0.08605,0,1.677e+09,3.6555e+05,1.6774e+09,1600.1,0.022757,0.033527,3421,4.2643e+18,3.5e-05,3.4876e-09,0.033326,-22.198,-6.7164e+06,2945.5,5.6282e-14,10,1.1764e+20,0.034884,1,50600,0,50600,0
0,0.049703,0,1.9379e-12,0.086804,0,1.6702e+09,3.669e+05,1.6706e+09,1599.7,0.022992,0.034168,3420.9,4.2578e+18,3.5e-05,3.5539e-09,0.033945,-22.463,-6.6998e+06,2944.9,5.8039e-14,10,1.1655e+20,0.035528,1,50800,0,50800,0
0,0.049683,0,9.0774e-13,0.087558,0,1.6634e+09,3.6822e+05,1.6638e+09,1599.4,0.023225,0.03481,3420.9,4.2514e+18,3.5e-05,3.6204e-09,0.034566,-22.729,-6.6832e+06,2944.3,5.9803e-14,10,1.1548e+20,0.036174,1,51000,0,51000,0
0,0.049663,0,-1.2237e-13,0.088312,0,1.6566e+09,3.6953e+05,1.6569e+09,1599,0.023459,0.035452,3420.8,4.245e+18,3.5e-05,3.6868e-09,0.035186,-22.994,-6.6665e+06,2943.6,6.1567e-14,10,1.1441e+20,0.036819,1,51200,0,51200,0
0,0.049642,0,2.2722e-12,0.089069,0,1.6497e+09,3.7072e+05,1.6501e+09,1598.7,0.023687,0.036099,3420.8,4.2388e+18,3.5e-05,3.7538e-09,0.03581,-23.261,-6.6494e+06,2943,6.3372e-14,10,1.134e+20,0.03747,1,51400,0,51400,0
0,0.049622,0,5.8082e-12,0.089827,0,1.6429e+09,3.7186e+05,1.6433e+09,1598.3,0.023914,0.036748,3420.7,4.2327e+18,3.5e-05,3.821e-09,0.036435,-23.528,-6.6321e+06,2942.4,6.5191e-14,10,1.1243e+20,0.038123,1,51600,0,51600,0
0,0.049601,0,9.3443e-12,0.090585,0,1.6361e+09,3.73e+05,1.6365e+09,1597.9,0.024141,0.037398,3420.7,4.2266e+18,3.5e-05,3.8882e-09,0.03706,-23.796,-6.6149e+06,2941.8,6.701e-14,10,1.1145e+20,0.038775,1,51800,0,51800,0
0,0.049579,0,6.5369e-12,0.091342,0,1.6293e+09,3.7406e+05,1.6297e+09,1597.6,0.024364,0.038051,3420.7,4.2207e+18,3.5e-05,3.9559e-09,0.037689,-24.064,-6.5973e+06,2941.2,6.8854e-14,10,1.1053e+20,0.039432,1,52000,0,52000,0
0,0.049558,0,-7.664e-14,0.092098,0,1.6225e+09,3.7505e+05,1.6229e+09,1597.2,0.024583,0.038708,3420.6,4.215e+18,3.5e-05,4.0238e-09,0.038318,-24.333,-6.5795e+06,2940.6,7.0713e-14,10,1.0964e+20,0.040091,1,52200,0,52200,0
0,0.049536,0,-6.6902e-12,0.092855,0,1.6156e+09,3.7605e+05,1.616e+09,1596.9,0.024802,0.039364,3420.6,4.2092e+18,3.5e-05,4.0917e-09,0.038948,-24.602,-6.5617e+06,2940,7.2572e-14,10,1.0875e+20,0.04075,1,52400,0,52400,0
0,0.049514,0,-8.7072e-12,0.093614,0,1.6088e+09,3.7699e+05,1.6092e+09,1596.5,0.025019,0.040023,3420.5,4.2036e+18,3.5e-05,4.16e-09,0.03958,-24.872,-6.5436e+06,2939.4,7.4455e-14,10,1.079e+20,0.041412,1,52600,0,52600,0
0,0.049492,0,-6.1277e-12,0.094374,0,1.602e+09,3.7787e+05,1.6024e+09,1596.1,0.025233,0.040686,3420.5,4.1982e+18,3.5e-05,4.2286e-09,0.040214,-25.142,-6.5253e+06,2938.8,7.6364e-14,10,1.0708e+20,0.042078,1,52800,0,52800,0
0,0.04947,0,-3.5482e-12,0.095134,0,1.5952e+09,3.7875e+05,1.5956e+09,1595.8,0.025447,0.041349,3420.4,4.1927e+18,3.5e-05,4.2972e-09,0.040848,-25.413,-6.5069e+06,2938.2,7.8272e-14,10,1.0627e+20,0.042743,1,53000,0,53000,0
0,0.049447,0,-2.5646e-12,0.095893,0,1.5884e+09,3.7959e+05,1.5888e+09,1595.4,0.025658,0.042015,3420.4,4.1874e+18,3.5e-05,4.3661e-09,0.041484,-25.684,-6.4884e+06,2937.5,8.0193e-14,10,1.0548e+20,0.043411,1,53200,0,53200,0
0,0.049424,0,-4.2407e-12,0.096651,0,1.5816e+09,3.8038e+05,1.582e+09,1595.1,0.025865,0.042684,3420.4,4.1823e+18,3.5e-05,4.4354e-09,0.042121,-25.956,-6.4695e+06,2936.9,8.2134e-14,10,1.0473e+20,0.044082,1,53400,0,53400,0
0,0.049401,0,-5.9169e-12,0.097409,0,1.5747e+09,3.8116e+05,1.5751e+09,1594.7,0.026072,0.043354,3420.3,4.1771e+18,3.5e-05,4.5046e-09,0.042759,-26.228,-6.4506e+06,2936.3,8.4075e-14,10,1.0398e+20,0.044754,1,53600,0,53600,0
0,0.049378,0,-6.1314e-12,0.098167,0,1.5679e+09,3.8194e+05,1.5683e+09,1594.3,0.026277,0.044025,3420.3,4.1721e+18,3.5e-05,4.5741e-09,0.043398,-26.501,-6.4316e+06,2935.7,8.6027e-14,10,1.0325e+20,0.045427,1,53800,0,53800,0
0,0.049355,0,-1.961e-12,0.098927,0,1.5611e+09,3.8268e+05,1.5615e+09,1594,0.026479,0.0447,3420.2,4.1672e+18,3.5e-05,4.644e-09,0.044039,-26.775,-6.4122e+06,2935.1,8.8012e-14,10,1.0256e+20,0.046104,1,54000,0,54000,0
0,0.049331,0,2.2094e-12,0.099688,0,1.5543e+09,3.8342e+05,1.5547e+09,1593.6,0.026681,0.045376,3420.2,4.1623e+18,3.5e-05,4.7139e-09,0.04468,-27.048,-6.3928e+06,2934.5,8.9997e-14,10,1.0186e+20,0.046781,1,54200,0,54200,0
0,0.049307,0,6.1398e-12,0.10045,0,1.5475e+09,3.8415e+05,1.5479e+09,1593.2,0.026882,0.046053,3420.2,4.1575e+18,3.5e-05,4.7839e-09,0.045322,-27.322,-6.3734e+06,2933.9,9.1986e-14,10,1.0118e+20,0.047459,1,54400,0,54400,0
0,0.049283,0,8.3904e-12,0.10121,0,1.5407e+09,3.8477e+05,1.5411e+09,1592.9,0.027079,0.046734,3420.1,4.1529e+18,3.5e-05,4.8544e-09,0.045966,-27.597,-6.3535e+06,2933.3,9.4006e-14,10,1.0054e+20,0.048142,1,54600,0,54600,0
0,0.049259,0,1.0641e-11,0.10197,0,1.5339e+09,3.854e+05,1.5342e+09,1592.5,0.027275,0.047416,3420.1,4.1483e+18,3.5e-05,4.9249e-09,0.046611,-27.872,-6.3336e+06,2932.6,9.6026e-14,10,9.99e+19,0.048825,1,54800,0,54800,0
0,0.049235,0,1.2891e-11,0.10273,0,1.527e+09,3.8603e+05,1.5274e+09,1592.1,0.027472,0.048097,3420,4.1437e+18,3.5e-05,4.9954e-09,0.047255,-28.147,-6.3137e+06,2932,9.8045e-14,10,9.9261e+19,0.049508,1,55000,0,55000,0
0,0.04921,0,8.0265e-12,0.10349,0,1.5202e+09,3.8658e+05,1.5206e+09,1591.8,0.027663,0.048785,3420,4.1393e+18,3.5e-05,5.0665e-09,0.047902,-28.424,-6.2933e+06,2931.4,1.001e-13,10,9.8668e+19,0.050196,1,55200,0,55200,0
0,0.049185,0,3.1615e-12,0.10424,0,1.5134e+09,3.8713e+05,1.5138e+09,1591.4,0.027854,0.049472,3419.9,4.1349e+18,3.5e-05,5.1376e-09,0.04855,-28.7,-6.273e+06,2930.8,1.0215e-13,10,9.8075e+19,0.050885,1,55400,0,55400,0
0,0.04916,0,-1.7034e-12,0.105,0,1.5066e+09,3.8768e+05,1.507e+09,1591,0.028046,0.050159,3419.9,4.1306e+18,3.5e-05,5.2087e-09,0.049197,-28.977,-6.2526e+06,2930.2,1.042e-13,10,9.7482e+19,0.051573,1,55600,0,55600,0
0,0.049135,0,-7.4569e-13,0.10576,0,1.4998e+09,3.8818e+05,1.5002e+09,1590.7,0.028233,0.050851,3419.9,4.1264e+18,3.5e-05,5.2803e-09,0.049846,-29.255,-6.2318e+06,2929.6,1.0628e-13,10,9.6925e+19,0.052266,1,55800,0,55800,0
0,0.049109,0,1.0439e-12,0.10652,0,1.493e+09,3.8868e+05,1.4934e+09,1590.3,0.028419,0.051544,3419.8,4.1223e+18,3.5e-05,5.352e-09,0.050496,-29.532,-6.2109e+06,2929,1.0836e-13,10,9.6374e+19,0.052959,1,56000,0,56000,0
0,0.049084,0,2.8334e-12,0.10728,0,1.4862e+09,3.8917e+05,1.4866e+09,1589.9,0.028606,0.052237,3419.8,4.1181e+18,3.5e-05,5.4237e-09,0.051146,-29.81,-6.1901e+06,2928.3,1.1045e-13,10,9.5822e+19,0.053652,1,56200,0,56200,0
0,0.049058,0,3.5148e-12,0.10804,0,1.4793e+09,3.8963e+05,1.4798e+09,1589.6,0.028789,0.052934,3419.7,4.1142e+18,3.5e-05,5.4957e-09,0.051798,-30.089,-6.1689e+06,2927.7,1.1255e-13,10,9.5298e+19,0.05435,1,56400,0,56400,0
0,0.049032,0,3.8267e-12,0.1088,0,1.4725e+09,3.9008e+05,1.4729e+09,1589.2,0.028971,0.053632,3419.7,4.1103e+18,3.5e-05,5.5679e-09,0.05245,-30.368,-6.1476e+06,2927.1,1.1466e-13,10,9.4784e+19,0.055048,1,56600,0,56600,0
0,0.049006,0,4.1387e-12,0.10956,0,1.4657e+09,3.9053e+05,1.4661e+09,1588.8,0.029152,0.05433,3419.7,4.1064e+18,3.5e-05,5.6401e-09,0.053102,-30.647,-6.1263e+06,2926.5,1.1677e-13,10,9.427e+19,0.055746,1,56800,0,56800,0
0,0.04898,0,3.0452e-12,0.11032,0,1.4589e+09,3.9095e+05,1.4593e+09,1588.5,0.029332,0.055031,3419.6,4.1026e+18,3.5e-05,5.7127e-09,0.053755,-30.927,-6.1047e+06,2925.9,1.189e-13,10,9.3777e+19,0.056448,1,57000,0,57000,0
0,0.048953,0,1.1083e-12,0.11107,0,1.4521e+09,3.9136e+05,1.4525e+09,1588.1,0.029509,0.055735,3419.6,4.0989e+18,3.5e-05,5.7854e-09,0.054409,-31.207,-6.0829e+06,2925.3,1.2104e-13,10,9.3296e+19,0.057151,1,57200,0,57200,0
0,0.048927,0,-8.2848e-13,0.11183,0,1.4453e+09,3.9176e+05,1.4457e+09,1587.7,0.029687,0.056438,3419.5,4.0951e+18,3.5e-05,5.8581e-09,0.055063,-31.488,-6.0612e+06,2924.6,1.2318e-13,10,9.2816e+19,0.057854,1,57400,0,57400,0
0,0.0489,0,-2.5135e-12,0.11259,0,1.4385e+09,3.9215e+05,1.4389e+09,1587.3,0.029862,0.057144,3419.5,4.0915e+18,3.5e-05,5.9311e-09,0.055718,-31.769,-6.0392e+06,2924,1.2533e-13,10,9.235e+19,0.05856,1,57600,0,57600,0
0,0.048873,0,-3.9466e-12,0.11335,0,1.4317e+09,3.9252e+05,1.4321e+09,1587,0.030036,0.057852,3419.4,4.088e+18,3.5e-05,6.0043e-09,0.056374,-32.05,-6.017e+06,2923.4,1.275e-13,10,9.19e+19,0.059267,1,57800,0,57800,0
0,0.048846,0,-5.3797e-12,0.11411,0,1.4249e+09,3.929e+05,1.4253e+09,1586.6,0.030209,0.05856,3419.4,4.0845e+18,3.5e-05,6.0776e-09,0.05703,-32.332,-5.9948e+06,2922.8,1.2966e-13,10,9.145e+19,0.059975,1,58000,0,58000,0
0,0.048819,0,-4.8594e-12,0.11486,0,1.4181e+09,3.9325e+05,1.4185e+09,1586.2,0.030381,0.05927,3419.4,4.0811e+18,3.5e-05,6.151e-09,0.057687,-32.614,-5.9724e+06,2922.2,1.3183e-13,10,9.1011e+19,0.060685,1,58200,0,58200,0
0,0.048792,0,-1.0835e-12,0.11562,0,1.4112e+09,3.9359e+05,1.4117e+09,1585.8,0.030551,0.059983,3419.3,4.0777e+18,3.5e-05,6.2247e-09,0.058344,-32.897,-5.9497e+06,2921.6,1.3402e-13,10,9.0589e+19,0.061397,1,58400,0,58400,0
0,0.048764,0,2.6924e-12,0.11638,0,1.4044e+09,3.9393e+05,1.4048e+09,1585.5,0.03072,0.060696,3419.3,4.0744e+18,3.5e-05,6.2984e-09,0.059001,-33.179,-5.9271e+06,2920.9,1.3621e-13,10,9.0167e+19,0.062109,1,58600,0,58600,0
0,0.048737,0,4.8178e-12,0.11713,0,1.3976e+09,3.9427e+05,1.398e+09,1585.1,0.030889,0.06141,3419.2,4.0711e+18,3.5e-05,6.3722e-09,0.059659,-33.462,-5.9044e+06,2920.3,1.384e-13,10,8.9751e+19,0.062822,1,58800,0,58800,0
0,0.048709,0,1.9917e-12,0.11789,0,1.3908e+09,3.9458e+05,1.3912e+09,1584.7,0.031055,0.062127,3419.2,4.068e+18,3.5e-05,6.4464e-09,0.060318,-33.746,-5.8813e+06,2919.7,1.4061e-13,10,8.9354e+19,0.063539,1,59000,0,59000,0
0,0.048681,0,-8.3433e-13,0.11864,0,1.384e+09,3.9489e+05,1.3844e+09,1584.4,0.03122,0.062845,3419.2,4.0648e+18,3.5e-05,6.5206e-09,0.060977,-34.03,-5.8582e+06,2919.1,1.4283e-13,10,8.8957e+19,0.064256,1,59200,0,59200,0
0,0.048653,0,-3.4105e-12,0.1194,0,1.3772e+09,3.952e+05,1.3776e+09,1584,0.031386,0.063563,3419.1,4.0617e+18,3.5e-05,6.5948e-09,0.061636,-34.314,-5.8351e+06,2918.5,1.4504e-13,10,8.8563e+19,0.064973,1,59400,0,59400,0
0,0.048625,0,-4.2369e-12,0.12016,0,1.3704e+09,3.9549e+05,1.3708e+09,1583.6,0.031548,0.064285,3419.1,4.0587e+18,3.5e-05,6.6695e-09,0.062295,-34.599,-5.8116e+06,2917.8,1.4727e-13,10,8.819e+19,0.065693,1,59600,0,59600,0
0,0.048596,0,-5.0634e-12,0.12091,0,1.3636e+09,3.9578e+05,1.364e+09,1583.2,0.03171,0.065007,3419,4.0557e+18,3.5e-05,6.7441e-09,0.062955,-34.884,-5.7882e+06,2917.2,1.495e-13,10,8.7816e+19,0.066414,1,59800,0,59800,0
0,0.048568,0,-5.8898e-12,0.12167,0,1.3568e+09,3.9607e+05,1.3572e+09,1582.9,0.031872,0.065729,3419,4.0527e+18,3.5e-05,6.8187e-09,0.063615,-35.169,-5.7647e+06,2916.6,1.5173e-13,10,8.7443e+19,0.067135,1,60000,0,60000,0
0,0.048539,0,-4.8854e-12,0.12242,0,1.35e+09,3.9633e+05,1.3504e+09,1582.5,0.032031,0.066455,3419,4.0499e+18,3.5e-05,6.8938e-09,0.064276,-35.455,-5.7408e+06,2916,1.5398e-13,10,8.7091e+19,0.067859,1,60200,0,60200,0
