"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","artificial_viscosity_composition","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,-0.014538,0,0,0,0,2.0348e+09,2.3847e+06,2.0372e+09,1592.4,0,0,3426.3,1.0245e+19,3.5e-05,0,0,-34.176,2979.7,0,10,5.1224e+22,0,33.146,1,58800,0,2.412e+05,0
0,-0.014692,0,0,0,0,2.045e+09,2.4031e+06,2.0475e+09,1593.5,0,0,3426.3,1.0208e+19,3.5e-05,0,0,-33.168,2980.5,0,10,5.1041e+22,0,33.146,1,59100,0,2.409e+05,0
0,-0.014846,0,0,0,0,2.0553e+09,2.4215e+06,2.0577e+09,1594.7,0,0,3426.3,1.0171e+19,3.5e-05,0,0,-32.16,2981.4,0,10,5.0857e+22,0,33.146,1,59400,0,2.406e+05,0
0,-0.015,0,0,0,0,2.0656e+09,2.44e+06,2.068e+09,1595.8,0,0,3426.3,1.0135e+19,3.5e-05,0,0,-31.152,2982.2,0,10,5.0673e+22,0,33.146,1,59700,0,2.403e+05,0
0,-0.015154,0,0,0,0,2.0758e+09,2.4584e+06,2.0783e+09,1597,0,0,3426.3,1.0098e+19,3.5e-05,0,0,-30.144,2983,0,10,5.049e+22,0,33.146,1,60000,0,2.4e+05,0
0,-0.015307,0,0,0,0,2.0861e+09,2.4769e+06,2.0886e+09,1598.1,0,0,3426.3,1.0061e+19,3.5e-05,0,0,-29.136,2983.8,0,10,5.0306e+22,0,33.146,1,60300,0,2.397e+05,0
0,-0.015461,0,0,0,0,2.0963e+09,2.4953e+06,2.0988e+09,1599.3,0,0,3426.3,1.0024e+19,3.5e-05,0,0,-28.128,2984.7,0,10,5.0122e+22,0,33.146,1,60600,0,2.394e+05,0
0,-0.015615,0,0,0,0,2.1066e+09,2.5137e+06,2.1091e+09,1600.4,0,0,3426.3,9.9878e+18,3.5e-05,0,0,-27.12,2985.5,0,10,4.9939e+22,0,33.146,1,60900,0,2.391e+05,0
0,-0.015786,0,0,0,0,2.1169e+09,2.5356e+06,2.1194e+09,1601.2,0,0,3426.3,9.9616e+18,3.5e-05,0,0,-26.41,2986.3,0,10,4.9808e+22,0,33.146,1,61200,0,2.388e+05,0
0,-0.015958,0,0,0,0,2.1271e+09,2.558e+06,2.1297e+09,1602,0,0,3426.3,9.937e+18,3.5e-05,0,0,-25.742,2987.2,0,10,4.9685e+22,0,33.146,1,61500,0,2.385e+05,0
0,-0.016131,0,0,0,0,2.1374e+09,2.5803e+06,2.14e+09,1602.9,0,0,3426.4,9.9124e+18,3.5e-05,0,0,-25.074,2988,0,10,4.9562e+22,0,33.146,1,61800,0,2.382e+05,0
0,-0.016304,0,0,0,0,2.1476e+09,2.6027e+06,2.1502e+09,1603.7,0,0,3426.4,9.8878e+18,3.5e-05,0,0,-24.406,2988.9,0,10,4.9439e+22,0,33.146,1,62100,0,2.379e+05,0
0,-0.016477,0,0,0,0,2.1579e+09,2.625e+06,2.1605e+09,1604.5,0,0,3426.4,9.8632e+18,3.5e-05,0,0,-23.738,2989.7,0,10,4.9316e+22,0,33.146,1,62400,0,2.376e+05,0
0,-0.016649,0,0,0,0,2.1682e+09,2.6474e+06,2.1708e+09,1605.3,0,0,3426.5,9.8386e+18,3.5e-05,0,0,-23.071,2990.6,0,10,4.9193e+22,0,33.146,1,62700,0,2.373e+05,0
0,-0.016822,0,0,0,0,2.1784e+09,2.6697e+06,2.1811e+09,1606.1,0,0,3426.5,9.8139e+18,3.5e-05,0,0,-22.403,2991.4,0,10,4.907e+22,0,33.146,1,63000,0,2.37e+05,0
0,-0.016995,0,0,0,0,2.1887e+09,2.6921e+06,2.1914e+09,1606.9,0,0,3426.5,9.7893e+18,3.5e-05,0,0,-21.735,2992.3,0,10,4.8947e+22,0,33.146,1,63300,0,2.367e+05,0
0,-0.017168,0,0,0,0,2.1989e+09,2.7144e+06,2.2016e+09,1607.7,0,0,3426.6,9.7647e+18,3.5e-05,0,0,-21.067,2993.1,0,10,4.8824e+22,0,33.146,1,63600,0,2.364e+05,0
0,-0.017341,0,0,0,0,2.2092e+09,2.7368e+06,2.2119e+09,1608.5,0,0,3426.6,9.7401e+18,3.5e-05,0,0,-20.399,2994,0,10,4.87e+22,0,33.146,1,63900,0,2.361e+05,0
0,-0.017513,0,0,0,0,2.2194e+09,2.7592e+06,2.2222e+09,1609.3,0,0,3426.6,9.7155e+18,3.5e-05,0,0,-19.732,2994.8,0,10,4.8577e+22,0,33.146,1,64200,0,2.358e+05,0
0,-0.017686,0,0,0,0,2.2297e+09,2.7815e+06,2.2325e+09,1610.1,0,0,3426.7,9.6909e+18,3.5e-05,0,0,-19.064,2995.7,0,10,4.8454e+22,0,33.146,1,64500,0,2.355e+05,0
0,-0.017859,0,0,0,0,2.24e+09,2.8039e+06,2.2428e+09,1610.9,0,0,3426.7,9.6662e+18,3.5e-05,0,0,-18.396,2996.5,0,10,4.8331e+22,0,33.146,1,64800,0,2.352e+05,0
0,-0.018032,0,0,0,0,2.2502e+09,2.8262e+06,2.253e+09,1611.7,0,0,3426.7,9.6416e+18,3.5e-05,0,0,-17.728,2997.4,0,10,4.8208e+22,0,33.146,1,65100,0,2.349e+05,0
0,-0.018205,0,0,0,0,2.2605e+09,2.8486e+06,2.2633e+09,1612.5,0,0,3426.8,9.617e+18,3.5e-05,0,0,-17.06,2998.2,0,10,4.8085e+22,0,33.146,1,65400,0,2.346e+05,0
0,-0.018382,0,0,0,0,2.2707e+09,2.8718e+06,2.2736e+09,1613.3,0,0,3426.8,9.5944e+18,3.5e-05,0,0,-16.452,2999.1,0,10,4.7972e+22,0,33.146,1,65700,0,2.343e+05,0
0,-0.018573,0,0,0,0,2.281e+09,2.8978e+06,2.2839e+09,1613.8,0,0,3426.9,9.5776e+18,3.5e-05,0,0,-16.024,2999.9,0,10,4.7888e+22,0,33.146,1,66000,0,2.34e+05,0
0,-0.018765,0,0,0,0,2.2912e+09,2.9238e+06,2.2942e+09,1614.4,0,0,3426.9,9.5609e+18,3.5e-05,0,0,-15.595,3000.8,0,10,4.7805e+22,0,33.146,1,66300,0,2.337e+05,0
0,-0.018956,0,0,0,0,2.3015e+09,2.9498e+06,2.3044e+09,1614.9,0,0,3427,9.5442e+18,3.5e-05,0,0,-15.167,3001.6,0,10,4.7721e+22,0,33.146,1,66600,0,2.334e+05,0
0,-0.019148,0,0,0,0,2.3117e+09,2.9758e+06,2.3147e+09,1615.5,0,0,3427,9.5275e+18,3.5e-05,0,0,-14.738,3002.5,0,10,4.7637e+22,0,33.146,1,66900,0,2.331e+05,0
0,-0.019339,0,0,0,0,2.322e+09,3.0018e+06,2.325e+09,1616.1,0,0,3427.1,9.5107e+18,3.5e-05,0,0,-14.31,3003.4,0,10,4.7554e+22,0,33.146,1,67200,0,2.328e+05,0
0,-0.019531,0,0,0,0,2.3323e+09,3.0278e+06,2.3353e+09,1616.6,0,0,3427.2,9.494e+18,3.5e-05,0,0,-13.881,3004.2,0,10,4.747e+22,0,33.146,1,67500,0,2.325e+05,0
0,-0.019722,0,0,0,0,2.3425e+09,3.0538e+06,2.3456e+09,1617.2,0,0,3427.2,9.4773e+18,3.5e-05,0,0,-13.453,3005.1,0,10,4.7386e+22,0,33.146,1,67800,0,2.322e+05,0
0,-0.019913,0,0,0,0,2.3528e+09,3.0798e+06,2.3559e+09,1617.8,0,0,3427.3,9.4605e+18,3.5e-05,0,0,-13.024,3006,0,10,4.7303e+22,0,33.146,1,68100,0,2.319e+05,0
0,-0.020105,0,0,0,0,2.363e+09,3.1058e+06,2.3661e+09,1618.3,0,0,3427.4,9.4438e+18,3.5e-05,0,0,-12.596,3006.8,0,10,4.7219e+22,0,33.146,1,68400,0,2.316e+05,0
0,-0.020296,0,0,0,0,2.3733e+09,3.1318e+06,2.3764e+09,1618.9,0,0,3427.4,9.4271e+18,3.5e-05,0,0,-12.168,3007.7,0,10,4.7135e+22,0,33.146,1,68700,0,2.313e+05,0
0,-0.020488,0,0,0,0,2.3835e+09,3.1578e+06,2.3867e+09,1619.5,0,0,3427.5,9.4104e+18,3.5e-05,0,0,-11.739,3008.5,0,10,4.7052e+22,0,33.146,1,69000,0,2.31e+05,0
0,-0.020679,0,0,0,0,2.3938e+09,3.1838e+06,2.397e+09,1620,0,0,3427.5,9.3936e+18,3.5e-05,0,0,-11.311,3009.4,0,10,4.6968e+22,0,33.146,1,69300,0,2.307e+05,0
0,-0.020871,0,0,0,0,2.4041e+09,3.2098e+06,2.4073e+09,1620.6,0,0,3427.6,9.3769e+18,3.5e-05,0,0,-10.882,3010.3,0,10,4.6884e+22,0,33.146,1,69600,0,2.304e+05,0
0,-0.021062,0,0,0,0,2.4143e+09,3.2358e+06,2.4175e+09,1621.2,0,0,3427.7,9.3602e+18,3.5e-05,0,0,-10.454,3011.1,0,10,4.6801e+22,0,33.146,1,69900,0,2.301e+05,0
0,-0.021254,0,0,0,0,2.4246e+09,3.2618e+06,2.4278e+09,1621.7,0,0,3427.7,9.3434e+18,3.5e-05,0,0,-10.025,3012,0,10,4.6717e+22,0,33.146,1,70200,0,2.298e+05,0
0,-0.021456,0,0,0,0,2.4348e+09,3.2899e+06,2.4381e+09,1622.2,0,0,3427.8,9.3299e+18,3.5e-05,0,0,-9.6981,3012.9,0,10,4.6649e+22,0,33.146,1,70500,0,2.295e+05,0
0,-0.021666,0,0,0,0,2.4451e+09,3.3192e+06,2.4484e+09,1622.6,0,0,3427.9,9.3182e+18,3.5e-05,0,0,-9.4319,3013.7,0,10,4.6591e+22,0,33.146,1,70800,0,2.292e+05,0
0,-0.021876,0,0,0,0,2.4553e+09,3.3485e+06,2.4587e+09,1623,0,0,3428,9.3066e+18,3.5e-05,0,0,-9.1657,3014.6,0,10,4.6533e+22,0,33.146,1,71100,0,2.289e+05,0
0,-0.022085,0,0,0,0,2.4656e+09,3.3779e+06,2.469e+09,1623.4,0,0,3428,9.2949e+18,3.5e-05,0,0,-8.8995,3015.5,0,10,4.6475e+22,0,33.146,1,71400,0,2.286e+05,0
0,-0.022295,0,0,0,0,2.4758e+09,3.4072e+06,2.4793e+09,1623.8,0,0,3428.1,9.2833e+18,3.5e-05,0,0,-8.6332,3016.3,0,10,4.6416e+22,0,33.146,1,71700,0,2.283e+05,0
0,-0.022504,0,0,0,0,2.4861e+09,3.4365e+06,2.4895e+09,1624.2,0,0,3428.2,9.2716e+18,3.5e-05,0,0,-8.367,3017.2,0,10,4.6358e+22,0,33.146,1,72000,0,2.28e+05,0
0,-0.022714,0,0,0,0,2.4964e+09,3.4659e+06,2.4998e+09,1624.6,0,0,3428.3,9.26e+18,3.5e-05,0,0,-8.1008,3018.1,0,10,4.63e+22,0,33.146,1,72300,0,2.277e+05,0
0,-0.022924,0,0,0,0,2.5066e+09,3.4952e+06,2.5101e+09,1625,0,0,3428.4,9.2483e+18,3.5e-05,0,0,-7.8346,3018.9,0,10,4.6242e+22,0,33.146,1,72600,0,2.274e+05,0
0,-0.023133,0,0,0,0,2.5169e+09,3.5245e+06,2.5204e+09,1625.4,0,0,3428.4,9.2366e+18,3.5e-05,0,0,-7.5684,3019.8,0,10,4.6183e+22,0,33.146,1,72900,0,2.271e+05,0
0,-0.023343,0,0,0,0,2.5271e+09,3.5539e+06,2.5307e+09,1625.8,0,0,3428.5,9.225e+18,3.5e-05,0,0,-7.3022,3020.7,0,10,4.6125e+22,0,33.146,1,73200,0,2.268e+05,0
0,-0.023552,0,0,0,0,2.5374e+09,3.5832e+06,2.541e+09,1626.2,0,0,3428.6,9.2133e+18,3.5e-05,0,0,-7.0359,3021.5,0,10,4.6067e+22,0,33.146,1,73500,0,2.265e+05,0
0,-0.023762,0,0,0,0,2.5476e+09,3.6125e+06,2.5513e+09,1626.6,0,0,3428.7,9.2017e+18,3.5e-05,0,0,-6.7697,3022.4,0,10,4.6008e+22,0,33.146,1,73800,0,2.262e+05,0
0,-0.023971,0,0,0,0,2.5579e+09,3.6418e+06,2.5615e+09,1627,0,0,3428.8,9.19e+18,3.5e-05,0,0,-6.5035,3023.3,0,10,4.595e+22,0,33.146,1,74100,0,2.259e+05,0
0,-0.024181,0,0,0,0,2.5682e+09,3.6712e+06,2.5718e+09,1627.4,0,0,3428.8,9.1784e+18,3.5e-05,0,0,-6.2373,3024.1,0,10,4.5892e+22,0,33.146,1,74400,0,2.256e+05,0
0,-0.024391,0,0,0,0,2.5784e+09,3.7005e+06,2.5821e+09,1627.8,0,0,3428.9,9.1667e+18,3.5e-05,0,0,-5.9711,3025,0,10,4.5834e+22,0,33.146,1,74700,0,2.253e+05,0
0,-0.0246,0,0,0,0,2.5887e+09,3.7298e+06,2.5924e+09,1628.2,0,0,3429,9.1551e+18,3.5e-05,0,0,-5.7048,3025.9,0,10,4.5775e+22,0,33.146,1,75000,0,2.25e+05,0
0,-0.024827,0,0,0,0,2.5989e+09,3.7622e+06,2.6027e+09,1628.5,0,0,3429.1,9.1466e+18,3.5e-05,0,0,-5.5447,3026.7,0,10,4.5733e+22,0,33.146,1,75300,0,2.247e+05,0
0,-0.025054,0,0,0,0,2.6092e+09,3.7945e+06,2.613e+09,1628.8,0,0,3429.2,9.1382e+18,3.5e-05,0,0,-5.3845,3027.6,0,10,4.5691e+22,0,33.146,1,75600,0,2.244e+05,0
0,-0.025282,0,0,0,0,2.6194e+09,3.8269e+06,2.6233e+09,1629.1,0,0,3429.3,9.1297e+18,3.5e-05,0,0,-5.2243,3028.5,0,10,4.5649e+22,0,33.146,1,75900,0,2.241e+05,0
0,-0.025509,0,0,0,0,2.6297e+09,3.8592e+06,2.6336e+09,1629.4,0,0,3429.4,9.1213e+18,3.5e-05,0,0,-5.0641,3029.3,0,10,4.5606e+22,0,33.146,1,76200,0,2.238e+05,0
0,-0.025736,0,0,0,0,2.64e+09,3.8915e+06,2.6438e+09,1629.7,0,0,3429.5,9.1128e+18,3.5e-05,0,0,-4.904,3030.2,0,10,4.5564e+22,0,33.146,1,76500,0,2.235e+05,0
0,-0.025963,0,0,0,0,2.6502e+09,3.9239e+06,2.6541e+09,1630,0,0,3429.6,9.1044e+18,3.5e-05,0,0,-4.7438,3031.1,0,10,4.5522e+22,0,33.146,1,76800,0,2.232e+05,0
0,-0.02619,0,0,0,0,2.6605e+09,3.9562e+06,2.6644e+09,1630.3,0,0,3429.7,9.0959e+18,3.5e-05,0,0,-4.5836,3032,0,10,4.548e+22,0,33.146,1,77100,0,2.229e+05,0
0,-0.026417,0,0,0,0,2.6707e+09,3.9886e+06,2.6747e+09,1630.6,0,0,3429.8,9.0875e+18,3.5e-05,0,0,-4.4235,3032.8,0,10,4.5437e+22,0,33.146,1,77400,0,2.226e+05,0
0,-0.026644,0,0,0,0,2.681e+09,4.0209e+06,2.685e+09,1630.9,0,0,3429.9,9.079e+18,3.5e-05,0,0,-4.2633,3033.7,0,10,4.5395e+22,0,33.146,1,77700,0,2.223e+05,0
0,-0.026871,0,0,0,0,2.6912e+09,4.0532e+06,2.6953e+09,1631.2,0,0,3429.9,9.0706e+18,3.5e-05,0,0,-4.1031,3034.6,0,10,4.5353e+22,0,33.146,1,78000,0,2.22e+05,0
0,-0.027098,0,0,0,0,2.7015e+09,4.0856e+06,2.7056e+09,1631.5,0,0,3430,9.0621e+18,3.5e-05,0,0,-3.9429,3035.4,0,10,4.5311e+22,0,33.146,1,78300,0,2.217e+05,0
0,-0.027325,0,0,0,0,2.7118e+09,4.1179e+06,2.7159e+09,1631.8,0,0,3430.1,9.0537e+18,3.5e-05,0,0,-3.7828,3036.3,0,10,4.5268e+22,0,33.146,1,78600,0,2.214e+05,0
0,-0.027552,0,0,0,0,2.722e+09,4.1503e+06,2.7262e+09,1632.1,0,0,3430.2,9.0452e+18,3.5e-05,0,0,-3.6226,3037.2,0,10,4.5226e+22,0,33.146,1,78900,0,2.211e+05,0
0,-0.027779,0,0,0,0,2.7323e+09,4.1826e+06,2.7364e+09,1632.4,0,0,3430.3,9.0368e+18,3.5e-05,0,0,-3.4624,3038,0,10,4.5184e+22,0,33.146,1,79200,0,2.208e+05,0
0,-0.028006,0,0,0,0,2.7425e+09,4.2149e+06,2.7467e+09,1632.7,0,0,3430.4,9.0283e+18,3.5e-05,0,0,-3.3022,3038.9,0,10,4.5142e+22,0,33.146,1,79500,0,2.205e+05,0
0,-0.02824,0,0,0,0,2.7528e+09,4.2483e+06,2.757e+09,1633,0,0,3430.5,9.0206e+18,3.5e-05,0,0,-3.1671,3039.8,0,10,4.5103e+22,0,33.146,1,79800,0,2.202e+05,0
0,-0.028484,0,0,0,0,2.763e+09,4.2833e+06,2.7673e+09,1633.2,0,0,3430.6,9.0141e+18,3.5e-05,0,0,-3.0738,3040.6,0,10,4.5071e+22,0,33.146,1,80100,0,2.199e+05,0
0,-0.028727,0,0,0,0,2.7733e+09,4.3183e+06,2.7776e+09,1633.4,0,0,3430.7,9.0077e+18,3.5e-05,0,0,-2.9805,3041.5,0,10,4.5038e+22,0,33.146,1,80400,0,2.196e+05,0
0,-0.028971,0,0,0,0,2.7836e+09,4.3533e+06,2.7879e+09,1633.7,0,0,3430.8,9.0012e+18,3.5e-05,0,0,-2.8872,3042.4,0,10,4.5006e+22,0,33.146,1,80700,0,2.193e+05,0
0,-0.029215,0,0,0,0,2.7938e+09,4.3883e+06,2.7982e+09,1633.9,0,0,3430.9,8.9947e+18,3.5e-05,0,0,-2.7939,3043.2,0,10,4.4974e+22,0,33.146,1,81000,0,2.19e+05,0
0,-0.029459,0,0,0,0,2.8041e+09,4.4233e+06,2.8085e+09,1634.1,0,0,3431,8.9882e+18,3.5e-05,0,0,-2.7005,3044.1,0,10,4.4941e+22,0,33.146,1,81300,0,2.187e+05,0
0,-0.029702,0,0,0,0,2.8143e+09,4.4584e+06,2.8188e+09,1634.4,0,0,3431.1,8.9818e+18,3.5e-05,0,0,-2.6072,3045,0,10,4.4909e+22,0,33.146,1,81600,0,2.184e+05,0
0,-0.029946,0,0,0,0,2.8246e+09,4.4934e+06,2.8291e+09,1634.6,0,0,3431.2,8.9753e+18,3.5e-05,0,0,-2.5139,3045.8,0,10,4.4876e+22,0,33.146,1,81900,0,2.181e+05,0
0,-0.03019,0,0,0,0,2.8349e+09,4.5284e+06,2.8394e+09,1634.8,0,0,3431.3,8.9688e+18,3.5e-05,0,0,-2.4206,3046.7,0,10,4.4844e+22,0,33.146,1,82200,0,2.178e+05,0
0,-0.030434,0,0,0,0,2.8451e+09,4.5634e+06,2.8497e+09,1635.1,0,0,3431.4,8.9624e+18,3.5e-05,0,0,-2.3273,3047.5,0,10,4.4812e+22,0,33.146,1,82500,0,2.175e+05,0
0,-0.030677,0,0,0,0,2.8554e+09,4.5984e+06,2.86e+09,1635.3,0,0,3431.5,8.9559e+18,3.5e-05,0,0,-2.234,3048.4,0,10,4.4779e+22,0,33.146,1,82800,0,2.172e+05,0
0,-0.030921,0,0,0,0,2.8656e+09,4.6334e+06,2.8703e+09,1635.5,0,0,3431.6,8.9494e+18,3.5e-05,0,0,-2.1406,3049.3,0,10,4.4747e+22,0,33.146,1,83100,0,2.169e+05,0
0,-0.031165,0,0,0,0,2.8759e+09,4.6685e+06,2.8806e+09,1635.8,0,0,3431.7,8.9429e+18,3.5e-05,0,0,-2.0473,3050.1,0,10,4.4715e+22,0,33.146,1,83400,0,2.166e+05,0
0,-0.031409,0,0,0,0,2.8862e+09,4.7035e+06,2.8909e+09,1636,0,0,3431.8,8.9365e+18,3.5e-05,0,0,-1.954,3051,0,10,4.4682e+22,0,33.146,1,83700,0,2.163e+05,0
0,-0.031652,0,0,0,0,2.8964e+09,4.7385e+06,2.9012e+09,1636.2,0,0,3431.9,8.93e+18,3.5e-05,0,0,-1.8607,3051.9,0,10,4.465e+22,0,33.146,1,84000,0,2.16e+05,0
0,-0.031896,0,0,0,0,2.9067e+09,4.7735e+06,2.9114e+09,1636.4,0,0,3432,8.9235e+18,3.5e-05,0,0,-1.7674,3052.7,0,10,4.4618e+22,0,33.146,1,84300,0,2.157e+05,0
0,-0.032152,0,0,0,0,2.9169e+09,4.8103e+06,2.9217e+09,1636.6,0,0,3432.1,8.9179e+18,3.5e-05,0,0,-1.7046,3053.6,0,10,4.459e+22,0,33.146,1,84600,0,2.154e+05,0
0,-0.032411,0,0,0,0,2.9272e+09,4.8477e+06,2.932e+09,1636.8,0,0,3432.2,8.9127e+18,3.5e-05,0,0,-1.6519,3054.5,0,10,4.4563e+22,0,33.146,1,84900,0,2.151e+05,0
0,-0.032671,0,0,0,0,2.9375e+09,4.885e+06,2.9423e+09,1637,0,0,3432.4,8.9074e+18,3.5e-05,0,0,-1.5993,3055.3,0,10,4.4537e+22,0,33.146,1,85200,0,2.148e+05,0
0,-0.032931,0,0,0,0,2.9477e+09,4.9224e+06,2.9526e+09,1637.2,0,0,3432.5,8.9021e+18,3.5e-05,0,0,-1.5466,3056.2,0,10,4.451e+22,0,33.146,1,85500,0,2.145e+05,0
0,-0.03319,0,0,0,0,2.958e+09,4.9598e+06,2.9629e+09,1637.4,0,0,3432.6,8.8968e+18,3.5e-05,0,0,-1.494,3057,0,10,4.4484e+22,0,33.146,1,85800,0,2.142e+05,0
0,-0.03345,0,0,0,0,2.9682e+09,4.9971e+06,2.9732e+09,1637.6,0,0,3432.7,8.8915e+18,3.5e-05,0,0,-1.4414,3057.9,0,10,4.4458e+22,0,33.146,1,86100,0,2.139e+05,0
0,-0.033709,0,0,0,0,2.9785e+09,5.0345e+06,2.9835e+09,1637.8,0,0,3432.8,8.8862e+18,3.5e-05,0,0,-1.3887,3058.7,0,10,4.4431e+22,0,33.146,1,86400,0,2.136e+05,0
0,-0.033969,0,0,0,0,2.9888e+09,5.0719e+06,2.9938e+09,1638,0,0,3432.9,8.881e+18,3.5e-05,0,0,-1.3361,3059.6,0,10,4.4405e+22,0,33.146,1,86700,0,2.133e+05,0
0,-0.034229,0,0,0,0,2.999e+09,5.1093e+06,3.0041e+09,1638.2,0,0,3433,8.8757e+18,3.5e-05,0,0,-1.2834,3060.5,0,10,4.4378e+22,0,33.146,1,87000,0,2.13e+05,0
0,-0.034488,0,0,0,0,3.0093e+09,5.1466e+06,3.0144e+09,1638.4,0,0,3433.1,8.8704e+18,3.5e-05,0,0,-1.2308,3061.3,0,10,4.4352e+22,0,33.146,1,87300,0,2.127e+05,0
0,-0.034748,0,0,0,0,3.0196e+09,5.184e+06,3.0247e+09,1638.6,0,0,3433.2,8.8651e+18,3.5e-05,0,0,-1.1781,3062.2,0,10,4.4326e+22,0,33.146,1,87600,0,2.124e+05,0
0,-0.035007,0,0,0,0,3.0298e+09,5.2214e+06,3.035e+09,1638.7,0,0,3433.3,8.8598e+18,3.5e-05,0,0,-1.1255,3063,0,10,4.4299e+22,0,33.146,1,87900,0,2.121e+05,0
0,-0.035267,0,0,0,0,3.0401e+09,5.2587e+06,3.0453e+09,1638.9,0,0,3433.4,8.8546e+18,3.5e-05,0,0,-1.0729,3063.9,0,10,4.4273e+22,0,33.146,1,88200,0,2.118e+05,0
0,-0.035527,0,0,0,0,3.0503e+09,5.2961e+06,3.0556e+09,1639.1,0,0,3433.5,8.8493e+18,3.5e-05,0,0,-1.0202,3064.8,0,10,4.4246e+22,0,33.146,1,88500,0,2.115e+05,0
0,-0.035786,0,0,0,0,3.0606e+09,5.3335e+06,3.0659e+09,1639.3,0,0,3433.6,8.844e+18,3.5e-05,0,0,-0.96758,3065.6,0,10,4.422e+22,0,33.146,1,88800,0,2.112e+05,0
0,-0.036048,0,0,0,0,3.0709e+09,5.3711e+06,3.0762e+09,1639.5,0,0,3433.7,8.8388e+18,3.5e-05,0,0,-0.91793,3066.5,0,10,4.4194e+22,0,33.146,1,89100,0,2.109e+05,0
0,-0.036322,0,0,0,0,3.0811e+09,5.4105e+06,3.0865e+09,1639.7,0,0,3433.9,8.8342e+18,3.5e-05,0,0,-0.88918,3067.3,0,10,4.4171e+22,0,33.146,1,89400,0,2.106e+05,0
0,-0.036597,0,0,0,0,3.0914e+09,5.45e+06,3.0968e+09,1639.8,0,0,3434,8.8296e+18,3.5e-05,0,0,-0.86043,3068.2,0,10,4.4148e+22,0,33.146,1,89700,0,2.103e+05,0
0,-0.036871,0,0,0,0,3.1017e+09,5.4894e+06,3.1071e+09,1640,0,0,3434.1,8.825e+18,3.5e-05,0,0,-0.83167,3069,0,10,4.4125e+22,0,33.146,1,90000,0,2.1e+05,0
0,-0.037146,0,0,0,0,3.1119e+09,5.5288e+06,3.1174e+09,1640.2,0,0,3434.2,8.8205e+18,3.5e-05,0,0,-0.80292,3069.9,0,10,4.4102e+22,0,33.146,1,90300,0,2.097e+05,0
0,-0.03742,0,0,0,0,3.1222e+09,5.5683e+06,3.1278e+09,1640.3,0,0,3434.3,8.8159e+18,3.5e-05,0,0,-0.77417,3070.7,0,10,4.4079e+22,0,33.146,1,90600,0,2.094e+05,0
0,-0.037695,0,0,0,0,3.1324e+09,5.6077e+06,3.1381e+09,1640.5,0,0,3434.4,8.8113e+18,3.5e-05,0,0,-0.74542,3071.6,0,10,4.4056e+22,0,33.146,1,90900,0,2.091e+05,0
0,-0.037969,0,0,0,0,3.1427e+09,5.6471e+06,3.1484e+09,1640.7,0,0,3434.5,8.8067e+18,3.5e-05,0,0,-0.71667,3072.4,0,10,4.4034e+22,0,33.146,1,91200,0,2.088e+05,0
0,-0.038244,0,0,0,0,3.153e+09,5.6866e+06,3.1587e+09,1640.8,0,0,3434.6,8.8021e+18,3.5e-05,0,0,-0.68792,3073.3,0,10,4.4011e+22,0,33.146,1,91500,0,2.085e+05,0
0,-0.038518,0,0,0,0,3.1632e+09,5.726e+06,3.169e+09,1641,0,0,3434.7,8.7975e+18,3.5e-05,0,0,-0.65917,3074.1,0,10,4.3988e+22,0,33.146,1,91800,0,2.082e+05,0
0,-0.038793,0,0,0,0,3.1735e+09,5.7654e+06,3.1793e+09,1641.2,0,0,3434.8,8.793e+18,3.5e-05,0,0,-0.63041,3075,0,10,4.3965e+22,0,33.146,1,92100,0,2.079e+05,0
0,-0.039067,0,0,0,0,3.1838e+09,5.8048e+06,3.1896e+09,1641.3,0,0,3435,8.7884e+18,3.5e-05,0,0,-0.60166,3075.8,0,10,4.3942e+22,0,33.146,1,92400,0,2.076e+05,0
0,-0.039342,0,0,0,0,3.194e+09,5.8443e+06,3.1999e+09,1641.5,0,0,3435.1,8.7838e+18,3.5e-05,0,0,-0.57291,3076.7,0,10,4.3919e+22,0,33.146,1,92700,0,2.073e+05,0
0,-0.039616,0,0,0,0,3.2043e+09,5.8837e+06,3.2102e+09,1641.7,0,0,3435.2,8.7792e+18,3.5e-05,0,0,-0.54416,3077.5,0,10,4.3896e+22,0,33.146,1,93000,0,2.07e+05,0
0,-0.039891,0,0,0,0,3.2146e+09,5.9231e+06,3.2205e+09,1641.8,0,0,3435.3,8.7746e+18,3.5e-05,0,0,-0.51541,3078.4,0,10,4.3873e+22,0,33.146,1,93300,0,2.067e+05,0
0,-0.040166,0,0,0,0,3.2248e+09,5.9626e+06,3.2308e+09,1642,0,0,3435.4,8.77e+18,3.5e-05,0,0,-0.48666,3079.2,0,10,4.385e+22,0,33.146,1,93600,0,2.064e+05,0
0,-0.040447,0,0,0,0,3.2351e+09,6.0029e+06,3.2411e+09,1642.2,0,0,3435.5,8.7656e+18,3.5e-05,0,0,-0.46468,3080.1,0,10,4.3828e+22,0,33.146,1,93900,0,2.061e+05,0
