"velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","peridotite","density","viscosity","thermal_expansivity","porosity_change","peridotite_change","nonadiabatic_temperature","melt_density","permeability","melt_viscosity","compaction_viscosity","melt_fraction","artificial_viscosity_composition","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0,0,0,0,0,4.3128e+06,-23745,4.2891e+06,293,0,0,3555.5,5.9405e+20,3.5e-05,0,0,-1307,3137.2,0,10,2.9702e+24,0,33.146,1,0,0,3e+05,0
0,-4.159e-05,0,0,0,0,1.4803e+07,-23762,1.4779e+07,304.91,0,0,3554.1,5.7728e+20,3.5e-05,0,0,-1295.2,3136,0,10,2.8864e+24,0,33.146,1,300,0,2.997e+05,0
0,-8.318e-05,0,0,0,0,2.5292e+07,-23779,2.5269e+07,316.83,0,0,3552.7,5.6051e+20,3.5e-05,0,0,-1283.4,3134.8,0,10,2.8025e+24,0,33.146,1,600,0,2.994e+05,0
0,-0.00012477,0,0,0,0,3.5782e+07,-23795,3.5758e+07,328.74,0,0,3551.3,5.4374e+20,3.5e-05,0,0,-1271.7,3133.5,0,10,2.7187e+24,0,33.146,1,900,0,2.991e+05,0
0,-0.00016636,0,0,0,0,4.6272e+07,-23812,4.6248e+07,340.66,0,0,3549.9,5.2697e+20,3.5e-05,0,0,-1259.9,3132.3,0,10,2.6348e+24,0,33.146,1,1200,0,2.988e+05,0
0,-0.00020795,0,0,0,0,5.6762e+07,-23829,5.6738e+07,352.57,0,0,3548.5,5.102e+20,3.5e-05,0,0,-1248.1,3131.1,0,10,2.551e+24,0,33.146,1,1500,0,2.985e+05,0
0,-0.00024954,0,0,0,0,6.7251e+07,-23846,6.7228e+07,364.49,0,0,3547.1,4.9343e+20,3.5e-05,0,0,-1236.3,3129.8,0,10,2.4671e+24,0,33.146,1,1800,0,2.982e+05,0
0,-0.00029113,0,0,0,0,7.7741e+07,-23862,7.7717e+07,376.4,0,0,3545.7,4.7666e+20,3.5e-05,0,0,-1224.5,3128.6,0,10,2.3833e+24,0,33.146,1,2100,0,2.979e+05,0
0,-0.00033272,0,0,0,0,8.8231e+07,-23879,8.8207e+07,388.32,0,0,3544.3,4.5989e+20,3.5e-05,0,0,-1212.8,3127.3,0,10,2.2995e+24,0,33.146,1,2400,0,2.976e+05,0
0,-0.00037431,0,0,0,0,9.8721e+07,-23896,9.8697e+07,400.23,0,0,3542.9,4.4312e+20,3.5e-05,0,0,-1201,3126.1,0,10,2.2156e+24,0,33.146,1,2700,0,2.973e+05,0
0,-0.0004159,0,0,0,0,1.0921e+08,-23913,1.0919e+08,412.15,0,0,3541.5,4.2635e+20,3.5e-05,0,0,-1189.2,3124.9,0,10,2.1318e+24,0,33.146,1,3000,0,2.97e+05,0
0,-0.00045749,0,0,0,0,1.197e+08,-23929,1.1968e+08,424.06,0,0,3540.1,4.0958e+20,3.5e-05,0,0,-1177.4,3123.6,0,10,2.0479e+24,0,33.146,1,3300,0,2.967e+05,0
0,-0.00049908,0,0,0,0,1.3019e+08,-23946,1.3017e+08,435.97,0,0,3538.7,3.9281e+20,3.5e-05,0,0,-1165.6,3122.4,0,10,1.9641e+24,0,33.146,1,3600,0,2.964e+05,0
0,-0.00054067,0,0,0,0,1.4068e+08,-23963,1.4066e+08,447.89,0,0,3537.3,3.7604e+20,3.5e-05,0,0,-1153.9,3121.2,0,10,1.8802e+24,0,33.146,1,3900,0,2.961e+05,0
0,-0.00058226,0,0,0,0,1.5117e+08,-23979,1.5115e+08,459.8,0,0,3535.9,3.5927e+20,3.5e-05,0,0,-1142.1,3119.9,0,10,1.7964e+24,0,33.146,1,4200,0,2.958e+05,0
0,-0.00062385,0,0,0,0,1.6166e+08,-23996,1.6164e+08,471.72,0,0,3534.5,3.425e+20,3.5e-05,0,0,-1130.3,3118.7,0,10,1.7125e+24,0,33.146,1,4500,0,2.955e+05,0
0,-0.00066552,0,0,0,0,1.7215e+08,-24009,1.7213e+08,483.5,0,0,3533.1,3.2859e+20,3.5e-05,0,0,-1118.7,3117.5,0,10,1.6429e+24,0,33.146,1,4800,0,2.952e+05,0
0,-0.00070732,0,0,0,0,1.8264e+08,-24014,1.8262e+08,495.05,0,0,3531.8,3.1943e+20,3.5e-05,0,0,-1107.2,3116.3,0,10,1.5971e+24,0,33.146,1,5100,0,2.949e+05,0
0,-0.00074911,0,0,0,0,1.9313e+08,-24020,1.9311e+08,506.6,0,0,3530.4,3.1027e+20,3.5e-05,0,0,-1095.8,3115.1,0,10,1.5513e+24,0,33.146,1,5400,0,2.946e+05,0
0,-0.00079091,0,0,0,0,2.0362e+08,-24025,2.036e+08,518.15,0,0,3529,3.0111e+20,3.5e-05,0,0,-1084.4,3113.9,0,10,1.5055e+24,0,33.146,1,5700,0,2.943e+05,0
0,-0.00083271,0,0,0,0,2.1411e+08,-24031,2.1409e+08,529.7,0,0,3527.7,2.9195e+20,3.5e-05,0,0,-1073,3112.7,0,10,1.4597e+24,0,33.146,1,6000,0,2.94e+05,0
0,-0.00087451,0,0,0,0,2.246e+08,-24037,2.2458e+08,541.25,0,0,3526.3,2.8279e+20,3.5e-05,0,0,-1061.6,3111.5,0,10,1.4139e+24,0,33.146,1,6300,0,2.937e+05,0
0,-0.0009163,0,0,0,0,2.351e+08,-24042,2.3507e+08,552.8,0,0,3525,2.7363e+20,3.5e-05,0,0,-1050.2,3110.3,0,10,1.3681e+24,0,33.146,1,6600,0,2.934e+05,0
0,-0.0009581,0,0,0,0,2.4559e+08,-24048,2.4556e+08,564.35,0,0,3523.6,2.6447e+20,3.5e-05,0,0,-1038.7,3109.1,0,10,1.3223e+24,0,33.146,1,6900,0,2.931e+05,0
0,-0.0009999,0,0,0,0,2.5608e+08,-24053,2.5605e+08,575.9,0,0,3522.3,2.5531e+20,3.5e-05,0,0,-1027.3,3107.9,0,10,1.2765e+24,0,33.146,1,7200,0,2.928e+05,0
0,-0.0010417,0,0,0,0,2.6657e+08,-24059,2.6654e+08,587.45,0,0,3520.9,2.4615e+20,3.5e-05,0,0,-1015.9,3106.7,0,10,1.2307e+24,0,33.146,1,7500,0,2.925e+05,0
0,-0.0010835,0,0,0,0,2.7706e+08,-24064,2.7704e+08,599,0,0,3519.5,2.3699e+20,3.5e-05,0,0,-1004.5,3105.5,0,10,1.1849e+24,0,33.146,1,7800,0,2.922e+05,0
0,-0.0011253,0,0,0,0,2.8755e+08,-24070,2.8753e+08,610.55,0,0,3518.2,2.2783e+20,3.5e-05,0,0,-993.08,3104.3,0,10,1.1391e+24,0,33.146,1,8100,0,2.919e+05,0
0,-0.0011671,0,0,0,0,2.9804e+08,-24076,2.9802e+08,622.1,0,0,3516.8,2.1867e+20,3.5e-05,0,0,-981.67,3103.1,0,10,1.0933e+24,0,33.146,1,8400,0,2.916e+05,0
0,-0.0012089,0,0,0,0,3.0853e+08,-24081,3.0851e+08,633.65,0,0,3515.5,2.0951e+20,3.5e-05,0,0,-970.25,3101.9,0,10,1.0475e+24,0,33.146,1,8700,0,2.913e+05,0
0,-0.0012507,0,0,0,0,3.1902e+08,-24087,3.19e+08,645.2,0,0,3514.1,2.0035e+20,3.5e-05,0,0,-958.83,3100.7,0,10,1.0017e+24,0,33.146,1,9000,0,2.91e+05,0
0,-0.0012925,0,0,0,0,3.2952e+08,-24092,3.2949e+08,656.75,0,0,3512.7,1.9119e+20,3.5e-05,0,0,-947.42,3099.5,0,10,9.5594e+23,0,33.146,1,9300,0,2.907e+05,0
0,-0.001335,0,0,0,0,3.3999e+08,-24094,3.3996e+08,667.78,0,0,3511.4,1.8517e+20,3.5e-05,0,0,-936.52,3098.3,0,10,9.2584e+23,0,33.146,1,9600,0,2.904e+05,0
0,-0.0013777,0,0,0,0,3.5045e+08,-24096,3.5043e+08,678.64,0,0,3510.2,1.8019e+20,3.5e-05,0,0,-925.8,3097.2,0,10,9.0097e+23,0,33.146,1,9900,0,2.901e+05,0
0,-0.0014205,0,0,0,0,3.6091e+08,-24097,3.6089e+08,689.5,0,0,3508.9,1.7522e+20,3.5e-05,0,0,-915.08,3096.1,0,10,8.761e+23,0,33.146,1,10200,0,2.898e+05,0
0,-0.0014632,0,0,0,0,3.7138e+08,-24098,3.7135e+08,700.35,0,0,3507.6,1.7024e+20,3.5e-05,0,0,-904.36,3095,0,10,8.5122e+23,0,33.146,1,10500,0,2.895e+05,0
0,-0.0015059,0,0,0,0,3.8184e+08,-24099,3.8182e+08,711.21,0,0,3506.3,1.6527e+20,3.5e-05,0,0,-893.64,3093.8,0,10,8.2635e+23,0,33.146,1,10800,0,2.892e+05,0
0,-0.0015487,0,0,0,0,3.9231e+08,-24100,3.9228e+08,722.06,0,0,3505.1,1.603e+20,3.5e-05,0,0,-882.92,3092.7,0,10,8.0148e+23,0,33.146,1,11100,0,2.889e+05,0
0,-0.0015914,0,0,0,0,4.0277e+08,-24101,4.0275e+08,732.92,0,0,3503.8,1.5532e+20,3.5e-05,0,0,-872.2,3091.6,0,10,7.7661e+23,0,33.146,1,11400,0,2.886e+05,0
0,-0.0016341,0,0,0,0,4.1323e+08,-24102,4.1321e+08,743.77,0,0,3502.5,1.5035e+20,3.5e-05,0,0,-861.48,3090.5,0,10,7.5174e+23,0,33.146,1,11700,0,2.883e+05,0
0,-0.0016769,0,0,0,0,4.237e+08,-24103,4.2367e+08,754.63,0,0,3501.2,1.4537e+20,3.5e-05,0,0,-850.75,3089.3,0,10,7.2687e+23,0,33.146,1,12000,0,2.88e+05,0
0,-0.0017196,0,0,0,0,4.3416e+08,-24104,4.3414e+08,765.49,0,0,3500,1.404e+20,3.5e-05,0,0,-840.03,3088.2,0,10,7.02e+23,0,33.146,1,12300,0,2.877e+05,0
0,-0.0017624,0,0,0,0,4.4463e+08,-24106,4.446e+08,776.34,0,0,3498.7,1.3543e+20,3.5e-05,0,0,-829.31,3087.1,0,10,6.7713e+23,0,33.146,1,12600,0,2.874e+05,0
0,-0.0018051,0,0,0,0,4.5509e+08,-24107,4.5507e+08,787.2,0,0,3497.4,1.3045e+20,3.5e-05,0,0,-818.59,3086,0,10,6.5226e+23,0,33.146,1,12900,0,2.871e+05,0
0,-0.0018478,0,0,0,0,4.6555e+08,-24108,4.6553e+08,798.05,0,0,3496.1,1.2548e+20,3.5e-05,0,0,-807.87,3084.8,0,10,6.2739e+23,0,33.146,1,13200,0,2.868e+05,0
0,-0.0018906,0,0,0,0,4.7602e+08,-24109,4.7599e+08,808.91,0,0,3494.9,1.205e+20,3.5e-05,0,0,-797.15,3083.7,0,10,6.0252e+23,0,33.146,1,13500,0,2.865e+05,0
0,-0.0019333,0,0,0,0,4.8648e+08,-24110,4.8646e+08,819.77,0,0,3493.6,1.1553e+20,3.5e-05,0,0,-786.43,3082.6,0,10,5.7765e+23,0,33.146,1,13800,0,2.862e+05,0
0,-0.0019763,0,0,0,0,4.9694e+08,-24111,4.9692e+08,830.5,0,0,3492.3,1.1084e+20,3.5e-05,0,0,-775.83,3081.5,0,10,5.5419e+23,0,33.146,1,14100,0,2.859e+05,0
0,-0.0020209,0,0,0,0,5.0737e+08,-24110,5.0734e+08,840.39,0,0,3491.2,1.0811e+20,3.5e-05,0,0,-766.07,3080.4,0,10,5.4056e+23,0,33.146,1,14400,0,2.856e+05,0
0,-0.0020655,0,0,0,0,5.1779e+08,-24108,5.1777e+08,850.29,0,0,3490,1.0539e+20,3.5e-05,0,0,-756.31,3079.4,0,10,5.2693e+23,0,33.146,1,14700,0,2.853e+05,0
0,-0.00211,0,0,0,0,5.2822e+08,-24107,5.2819e+08,860.18,0,0,3488.8,1.0266e+20,3.5e-05,0,0,-746.56,3078.4,0,10,5.133e+23,0,33.146,1,15000,0,2.85e+05,0
0,-0.0021546,0,0,0,0,5.3864e+08,-24106,5.3862e+08,870.07,0,0,3487.7,9.9934e+19,3.5e-05,0,0,-736.8,3077.4,0,10,4.9967e+23,0,33.146,1,15300,0,2.847e+05,0
0,-0.0021992,0,0,0,0,5.4907e+08,-24105,5.4905e+08,879.96,0,0,3486.5,9.7208e+19,3.5e-05,0,0,-727.04,3076.3,0,10,4.8604e+23,0,33.146,1,15600,0,2.844e+05,0
0,-0.0022438,0,0,0,0,5.595e+08,-24104,5.5947e+08,889.86,0,0,3485.4,9.4483e+19,3.5e-05,0,0,-717.28,3075.3,0,10,4.7241e+23,0,33.146,1,15900,0,2.841e+05,0
0,-0.0022884,0,0,0,0,5.6992e+08,-24102,5.699e+08,899.75,0,0,3484.2,9.1757e+19,3.5e-05,0,0,-707.53,3074.3,0,10,4.5878e+23,0,33.146,1,16200,0,2.838e+05,0
0,-0.0023329,0,0,0,0,5.8035e+08,-24101,5.8032e+08,909.64,0,0,3483,8.9031e+19,3.5e-05,0,0,-697.77,3073.3,0,10,4.4515e+23,0,33.146,1,16500,0,2.835e+05,0
0,-0.0023775,0,0,0,0,5.9077e+08,-24100,5.9075e+08,919.53,0,0,3481.9,8.6305e+19,3.5e-05,0,0,-688.01,3072.2,0,10,4.3153e+23,0,33.146,1,16800,0,2.832e+05,0
0,-0.0024221,0,0,0,0,6.012e+08,-24099,6.0117e+08,929.42,0,0,3480.7,8.3579e+19,3.5e-05,0,0,-678.25,3071.2,0,10,4.179e+23,0,33.146,1,17100,0,2.829e+05,0
0,-0.0024667,0,0,0,0,6.1162e+08,-24098,6.116e+08,939.32,0,0,3479.6,8.0854e+19,3.5e-05,0,0,-668.5,3070.2,0,10,4.0427e+23,0,33.146,1,17400,0,2.826e+05,0
0,-0.0025113,0,0,0,0,6.2205e+08,-24097,6.2203e+08,949.21,0,0,3478.4,7.8128e+19,3.5e-05,0,0,-658.74,3069.2,0,10,3.9064e+23,0,33.146,1,17700,0,2.823e+05,0
0,-0.0025559,0,0,0,0,6.3247e+08,-24095,6.3245e+08,959.1,0,0,3477.2,7.5402e+19,3.5e-05,0,0,-648.98,3068.1,0,10,3.7701e+23,0,33.146,1,18000,0,2.82e+05,0
0,-0.0026004,0,0,0,0,6.429e+08,-24094,6.4288e+08,968.99,0,0,3476.1,7.2676e+19,3.5e-05,0,0,-639.23,3067.1,0,10,3.6338e+23,0,33.146,1,18300,0,2.817e+05,0
0,-0.002645,0,0,0,0,6.5333e+08,-24093,6.533e+08,978.89,0,0,3474.9,6.995e+19,3.5e-05,0,0,-629.47,3066.1,0,10,3.4975e+23,0,33.146,1,18600,0,2.814e+05,0
0,-0.0026913,0,0,0,0,6.6373e+08,-24090,6.6371e+08,988.2,0,0,3473.8,6.7825e+19,3.5e-05,0,0,-620.29,3065.1,0,10,3.3913e+23,0,33.146,1,18900,0,2.811e+05,0
0,-0.0027391,0,0,0,0,6.7411e+08,-24084,6.7409e+08,996.94,0,0,3472.8,6.63e+19,3.5e-05,0,0,-611.68,3064.2,0,10,3.315e+23,0,33.146,1,19200,0,2.808e+05,0
0,-0.002787,0,0,0,0,6.845e+08,-24079,6.8448e+08,1005.7,0,0,3471.8,6.4775e+19,3.5e-05,0,0,-603.08,3063.3,0,10,3.2388e+23,0,33.146,1,19500,0,2.805e+05,0
0,-0.0028349,0,0,0,0,6.9488e+08,-24074,6.9486e+08,1014.4,0,0,3470.7,6.325e+19,3.5e-05,0,0,-594.47,3062.4,0,10,3.1625e+23,0,33.146,1,19800,0,2.802e+05,0
0,-0.0028828,0,0,0,0,7.0527e+08,-24069,7.0524e+08,1023.2,0,0,3469.7,6.1725e+19,3.5e-05,0,0,-585.86,3061.5,0,10,3.0863e+23,0,33.146,1,20100,0,2.799e+05,0
0,-0.0029306,0,0,0,0,7.1565e+08,-24063,7.1563e+08,1031.9,0,0,3468.7,6.02e+19,3.5e-05,0,0,-577.26,3060.6,0,10,3.01e+23,0,33.146,1,20400,0,2.796e+05,0
0,-0.0029785,0,0,0,0,7.2604e+08,-24058,7.2601e+08,1040.6,0,0,3467.7,5.8675e+19,3.5e-05,0,0,-568.65,3059.7,0,10,2.9338e+23,0,33.146,1,20700,0,2.793e+05,0
0,-0.0030264,0,0,0,0,7.3642e+08,-24053,7.364e+08,1049.4,0,0,3466.6,5.715e+19,3.5e-05,0,0,-560.05,3058.8,0,10,2.8575e+23,0,33.146,1,21000,0,2.79e+05,0
0,-0.0030743,0,0,0,0,7.468e+08,-24047,7.4678e+08,1058.1,0,0,3465.6,5.5625e+19,3.5e-05,0,0,-551.44,3057.9,0,10,2.7813e+23,0,33.146,1,21300,0,2.787e+05,0
0,-0.0031221,0,0,0,0,7.5719e+08,-24042,7.5716e+08,1066.9,0,0,3464.6,5.41e+19,3.5e-05,0,0,-542.84,3057,0,10,2.705e+23,0,33.146,1,21600,0,2.784e+05,0
0,-0.00317,0,0,0,0,7.6757e+08,-24037,7.6755e+08,1075.6,0,0,3463.6,5.2575e+19,3.5e-05,0,0,-534.23,3056.1,0,10,2.6288e+23,0,33.146,1,21900,0,2.781e+05,0
0,-0.0032179,0,0,0,0,7.7796e+08,-24031,7.7793e+08,1084.4,0,0,3462.5,5.105e+19,3.5e-05,0,0,-525.62,3055.2,0,10,2.5525e+23,0,33.146,1,22200,0,2.778e+05,0
0,-0.0032658,0,0,0,0,7.8834e+08,-24026,7.8832e+08,1093.1,0,0,3461.5,4.9525e+19,3.5e-05,0,0,-517.02,3054.3,0,10,2.4763e+23,0,33.146,1,22500,0,2.775e+05,0
0,-0.0033136,0,0,0,0,7.9873e+08,-24021,7.987e+08,1101.8,0,0,3460.5,4.8e+19,3.5e-05,0,0,-508.41,3053.4,0,10,2.4e+23,0,33.146,1,22800,0,2.772e+05,0
0,-0.0033615,0,0,0,0,8.0911e+08,-24016,8.0909e+08,1110.6,0,0,3459.5,4.6475e+19,3.5e-05,0,0,-499.81,3052.5,0,10,2.3238e+23,0,33.146,1,23100,0,2.769e+05,0
0,-0.0034094,0,0,0,0,8.1949e+08,-24010,8.1947e+08,1119.3,0,0,3458.5,4.495e+19,3.5e-05,0,0,-491.2,3051.6,0,10,2.2475e+23,0,33.146,1,23400,0,2.766e+05,0
0,-0.0034618,0,0,0,0,8.2984e+08,-24025,8.2982e+08,1127,0,0,3457.6,4.3992e+19,3.5e-05,0,0,-483.69,3050.8,0,10,2.1996e+23,0,33.146,1,23700,0,2.763e+05,0
0,-0.0035149,0,0,0,0,8.4019e+08,-24042,8.4017e+08,1134.5,0,0,3456.7,4.3115e+19,3.5e-05,0,0,-476.34,3050,0,10,2.1557e+23,0,33.146,1,24000,0,2.76e+05,0
0,-0.003568,0,0,0,0,8.5053e+08,-24060,8.5051e+08,1141.9,0,0,3455.8,4.2237e+19,3.5e-05,0,0,-468.98,3049.2,0,10,2.1118e+23,0,33.146,1,24300,0,2.757e+05,0
0,-0.0036211,0,0,0,0,8.6088e+08,-24077,8.6086e+08,1149.4,0,0,3454.9,4.1359e+19,3.5e-05,0,0,-461.62,3048.5,0,10,2.068e+23,0,33.146,1,24600,0,2.754e+05,0
0,-0.0036742,0,0,0,0,8.7123e+08,-24095,8.712e+08,1156.9,0,0,3454.1,4.0482e+19,3.5e-05,0,0,-454.27,3047.7,0,10,2.0241e+23,0,33.146,1,24900,0,2.751e+05,0
0,-0.0037273,0,0,0,0,8.8157e+08,-24112,8.8155e+08,1164.4,0,0,3453.2,3.9604e+19,3.5e-05,0,0,-446.91,3046.9,0,10,1.9802e+23,0,33.146,1,25200,0,2.748e+05,0
0,-0.0037804,0,0,0,0,8.9192e+08,-24130,8.9189e+08,1171.9,0,0,3452.3,3.8727e+19,3.5e-05,0,0,-439.56,3046.2,0,10,1.9363e+23,0,33.146,1,25500,0,2.745e+05,0
0,-0.0038335,0,0,0,0,9.0226e+08,-24147,9.0224e+08,1179.4,0,0,3451.4,3.7849e+19,3.5e-05,0,0,-432.2,3045.4,0,10,1.8925e+23,0,33.146,1,25800,0,2.742e+05,0
0,-0.0038866,0,0,0,0,9.1261e+08,-24165,9.1258e+08,1186.9,0,0,3450.6,3.6972e+19,3.5e-05,0,0,-424.85,3044.6,0,10,1.8486e+23,0,33.146,1,26100,0,2.739e+05,0
0,-0.0039397,0,0,0,0,9.2295e+08,-24182,9.2293e+08,1194.4,0,0,3449.7,3.6094e+19,3.5e-05,0,0,-417.49,3043.8,0,10,1.8047e+23,0,33.146,1,26400,0,2.736e+05,0
0,-0.0039928,0,0,0,0,9.333e+08,-24200,9.3327e+08,1201.9,0,0,3448.8,3.5217e+19,3.5e-05,0,0,-410.14,3043.1,0,10,1.7608e+23,0,33.146,1,26700,0,2.733e+05,0
0,-0.0040459,0,0,0,0,9.4364e+08,-24217,9.4362e+08,1209.4,0,0,3447.9,3.4339e+19,3.5e-05,0,0,-402.78,3042.3,0,10,1.717e+23,0,33.146,1,27000,0,2.73e+05,0
0,-0.004099,0,0,0,0,9.5399e+08,-24235,9.5396e+08,1216.9,0,0,3447.1,3.3462e+19,3.5e-05,0,0,-395.43,3041.5,0,10,1.6731e+23,0,33.146,1,27300,0,2.727e+05,0
0,-0.0041521,0,0,0,0,9.6433e+08,-24252,9.6431e+08,1224.3,0,0,3446.2,3.2584e+19,3.5e-05,0,0,-388.07,3040.7,0,10,1.6292e+23,0,33.146,1,27600,0,2.724e+05,0
0,-0.0042052,0,0,0,0,9.7468e+08,-24270,9.7465e+08,1231.8,0,0,3445.3,3.1707e+19,3.5e-05,0,0,-380.72,3040,0,10,1.5853e+23,0,33.146,1,27900,0,2.721e+05,0
0,-0.0042602,0,0,0,0,9.8501e+08,-24269,9.8499e+08,1239,0,0,3444.5,3.0918e+19,3.5e-05,0,0,-373.68,3039.2,0,10,1.5459e+23,0,33.146,1,28200,0,2.718e+05,0
0,-0.0043208,0,0,0,0,9.9532e+08,-24213,9.953e+08,1245.2,0,0,3443.7,3.0397e+19,3.5e-05,0,0,-367.58,3038.6,0,10,1.5199e+23,0,33.146,1,28500,0,2.715e+05,0
0,-0.0043815,0,0,0,0,1.0056e+09,-24158,1.0056e+09,1251.5,0,0,3443,2.9876e+19,3.5e-05,0,0,-361.49,3038,0,10,1.4938e+23,0,33.146,1,28800,0,2.712e+05,0
0,-0.0044422,0,0,0,0,1.0159e+09,-24102,1.0159e+09,1257.7,0,0,3442.3,2.9355e+19,3.5e-05,0,0,-355.4,3037.3,0,10,1.4678e+23,0,33.146,1,29100,0,2.709e+05,0
0,-0.0045029,0,0,0,0,1.0263e+09,-24046,1.0262e+09,1263.9,0,0,3441.6,2.8834e+19,3.5e-05,0,0,-349.31,3036.7,0,10,1.4417e+23,0,33.146,1,29400,0,2.706e+05,0
0,-0.0045635,0,0,0,0,1.0366e+09,-23991,1.0365e+09,1270.1,0,0,3440.8,2.8313e+19,3.5e-05,0,0,-343.21,3036,0,10,1.4157e+23,0,33.146,1,29700,0,2.703e+05,0
0,-0.0046242,0,0,0,0,1.0469e+09,-23935,1.0469e+09,1276.4,0,0,3440.1,2.7792e+19,3.5e-05,0,0,-337.12,3035.4,0,10,1.3896e+23,0,33.146,1,30000,0,2.7e+05,0
0,-0.0046849,0,0,0,0,1.0572e+09,-23879,1.0572e+09,1282.6,0,0,3439.4,2.7271e+19,3.5e-05,0,0,-331.03,3034.8,0,10,1.3636e+23,0,33.146,1,30300,0,2.697e+05,0
0,-0.0047455,0,0,0,0,1.0675e+09,-23824,1.0675e+09,1288.8,0,0,3438.7,2.675e+19,3.5e-05,0,0,-324.94,3034.1,0,10,1.3375e+23,0,33.146,1,30600,0,2.694e+05,0
0,-0.0048062,0,0,0,0,1.0778e+09,-23768,1.0778e+09,1295.1,0,0,3437.9,2.6229e+19,3.5e-05,0,0,-318.84,3033.5,0,10,1.3114e+23,0,33.146,1,30900,0,2.691e+05,0
0,-0.0048669,0,0,0,0,1.0881e+09,-23712,1.0881e+09,1301.3,0,0,3437.2,2.5708e+19,3.5e-05,0,0,-312.75,3032.8,0,10,1.2854e+23,0,33.146,1,31200,0,2.688e+05,0
0,-0.0049275,0,0,0,0,1.0984e+09,-23656,1.0984e+09,1307.5,0,0,3436.5,2.5187e+19,3.5e-05,0,0,-306.66,3032.2,0,10,1.2593e+23,0,33.146,1,31500,0,2.685e+05,0
0,-0.0049882,0,0,0,0,1.1087e+09,-23601,1.1087e+09,1313.7,0,0,3435.8,2.4666e+19,3.5e-05,0,0,-300.57,3031.6,0,10,1.2333e+23,0,33.146,1,31800,0,2.682e+05,0
0,-0.0050489,0,0,0,0,1.1191e+09,-23545,1.119e+09,1320,0,0,3435,2.4145e+19,3.5e-05,0,0,-294.48,3030.9,0,10,1.2072e+23,0,33.146,1,32100,0,2.679e+05,0
0,-0.0051095,0,0,0,0,1.1294e+09,-23489,1.1293e+09,1326.2,0,0,3434.3,2.3624e+19,3.5e-05,0,0,-288.38,3030.3,0,10,1.1812e+23,0,33.146,1,32400,0,2.676e+05,0
0,-0.0051702,0,0,0,0,1.1397e+09,-23434,1.1397e+09,1332.4,0,0,3433.6,2.3103e+19,3.5e-05,0,0,-282.29,3029.6,0,10,1.1551e+23,0,33.146,1,32700,0,2.673e+05,0
0,-0.0052372,0,0,0,0,1.15e+09,-23453,1.1499e+09,1337.9,0,0,3433,2.2708e+19,3.5e-05,0,0,-276.95,3029.1,0,10,1.1354e+23,0,33.146,1,33000,0,2.67e+05,0
0,-0.005308,0,0,0,0,1.1602e+09,-23518,1.1602e+09,1342.9,0,0,3432.4,2.2389e+19,3.5e-05,0,0,-272.06,3028.6,0,10,1.1194e+23,0,33.146,1,33300,0,2.667e+05,0
0,-0.0053788,0,0,0,0,1.1705e+09,-23583,1.1705e+09,1348,0,0,3431.8,2.207e+19,3.5e-05,0,0,-267.17,3028.1,0,10,1.1035e+23,0,33.146,1,33600,0,2.664e+05,0
0,-0.0054497,0,0,0,0,1.1808e+09,-23648,1.1808e+09,1353,0,0,3431.2,2.1751e+19,3.5e-05,0,0,-262.28,3027.5,0,10,1.0875e+23,0,33.146,1,33900,0,2.661e+05,0
0,-0.0055205,0,0,0,0,1.1911e+09,-23713,1.1911e+09,1358,0,0,3430.6,2.1432e+19,3.5e-05,0,0,-257.39,3027,0,10,1.0716e+23,0,33.146,1,34200,0,2.658e+05,0
0,-0.0055913,0,0,0,0,1.2014e+09,-23778,1.2014e+09,1363,0,0,3430,2.1113e+19,3.5e-05,0,0,-252.5,3026.5,0,10,1.0556e+23,0,33.146,1,34500,0,2.655e+05,0
0,-0.0056621,0,0,0,0,1.2117e+09,-23844,1.2116e+09,1368.1,0,0,3429.5,2.0794e+19,3.5e-05,0,0,-247.61,3026,0,10,1.0397e+23,0,33.146,1,34800,0,2.652e+05,0
0,-0.0057329,0,0,0,0,1.2219e+09,-23909,1.2219e+09,1373.1,0,0,3428.9,2.0475e+19,3.5e-05,0,0,-242.72,3025.5,0,10,1.0237e+23,0,33.146,1,35100,0,2.649e+05,0
0,-0.0058037,0,0,0,0,1.2322e+09,-23974,1.2322e+09,1378.1,0,0,3428.3,2.0156e+19,3.5e-05,0,0,-237.83,3025,0,10,1.0078e+23,0,33.146,1,35400,0,2.646e+05,0
0,-0.0058745,0,0,0,0,1.2425e+09,-24039,1.2425e+09,1383.1,0,0,3427.7,1.9837e+19,3.5e-05,0,0,-232.94,3024.5,0,10,9.9183e+22,0,33.146,1,35700,0,2.643e+05,0
0,-0.0059453,0,0,0,0,1.2528e+09,-24104,1.2528e+09,1388.2,0,0,3427.1,1.9518e+19,3.5e-05,0,0,-228.05,3023.9,0,10,9.7588e+22,0,33.146,1,36000,0,2.64e+05,0
0,-0.0060162,0,0,0,0,1.2631e+09,-24169,1.263e+09,1393.2,0,0,3426.6,1.9198e+19,3.5e-05,0,0,-223.16,3023.4,0,10,9.5992e+22,0,33.146,1,36300,0,2.637e+05,0
