"Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","density","viscosity","thermal_expansivity","melt_density","permeability","melt_viscosity","compaction_viscosity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010041,0,-0.0006627,0,-3.7714e-15,-0.00062853,0,9.0692e+06,542.63,9.0697e+06,0,0.00025102,3000,9.9975e+19,0,2500,5.0613e-18,100,9.9975e+19,1,97.6,0,97.6,0
0.001005,0,-0.0006627,0,-1.078e-14,-0.0006279,0,9.0449e+06,673.83,9.0456e+06,0,0.00025125,3000,9.9975e+19,0,2500,5.0754e-18,100,9.9975e+19,1,98.4,0,98.4,0
0.0010061,0,-0.0006627,0,-2.5325e-14,-0.00062713,0,9.0205e+06,834.51,9.0214e+06,0,0.00025154,3000,9.9975e+19,0,2500,5.0928e-18,100,9.9975e+19,1,99.2,0,99.2,0
0.0010076,0,-0.0006627,0,-1.7221e-14,-0.00062687,0,8.9961e+06,1030.9,8.9971e+06,0,0.00025189,3000,9.9975e+19,0,2500,5.1142e-18,100,9.9975e+19,1,100,0,100,0
0.0010093,0,-0.0006627,0,-1.1811e-14,-0.00062501,0,8.9715e+06,1279.5,8.9728e+06,0,0.00025233,3000,9.9975e+19,0,2500,5.1414e-18,100,9.9975e+19,1,100.8,0,100.8,0
0.0010115,0,-0.0006627,0,1.3354e-15,-0.00062356,0,8.9468e+06,1583.1,8.9484e+06,0,0.00025288,3000,9.9975e+19,0,2500,5.1749e-18,100,9.9975e+19,1,101.6,0,101.6,0
0.0010142,0,-0.0006627,0,7.5902e-15,-0.0006218,0,8.9219e+06,1952.7,8.9239e+06,0,0.00025355,3000,9.9975e+19,0,2500,5.2161e-18,100,9.9975e+19,1,102.4,0,102.4,0
0.0010175,0,-0.0006627,0,9.5485e-15,-0.00061963,0,8.8969e+06,2408.4,8.8993e+06,0,0.00025438,3000,9.9975e+19,0,2500,5.2675e-18,100,9.9975e+19,1,103.2,0,103.2,0
0.0010217,0,-0.0006627,0,1.1676e-15,-0.00061696,0,8.8715e+06,2971.4,8.8745e+06,0,0.00025541,3000,9.9974e+19,0,2500,5.332e-18,100,9.9974e+19,1,104,0,104,0
0.0010267,0,-0.0006627,0,-8.8118e-15,-0.00061374,0,8.846e+06,3651.4,8.8496e+06,0,0.00025667,3000,9.9974e+19,0,2500,5.4113e-18,100,9.9974e+19,1,104.8,0,104.8,0
0.0010328,0,-0.0006627,0,-1.2746e-14,-0.00060989,0,8.82e+06,4468.5,8.8245e+06,0,0.00025821,3000,9.9974e+19,0,2500,5.5087e-18,100,9.9974e+19,1,105.6,0,105.6,0
0.0010405,0,-0.0006627,0,2.3328e-15,-0.00060516,0,8.7937e+06,5473.7,8.7992e+06,0,0.00026012,3000,9.9974e+19,0,2500,5.6321e-18,100,9.9974e+19,1,106.4,0,106.4,0
0.0010498,0,-0.0006627,0,2.3658e-14,-0.00059954,0,8.7669e+06,6675,8.7736e+06,0,0.00026244,3000,9.9974e+19,0,2500,5.7846e-18,100,9.9974e+19,1,107.2,0,107.2,0
0.001061,0,-0.00066271,0,2.1392e-14,-0.00059292,0,8.7396e+06,8093.8,8.7477e+06,0,0.00026524,3000,9.9973e+19,0,2500,5.9717e-18,100,9.9973e+19,1,108,0,108,0
0.0010745,0,-0.00066271,0,-4.8962e-16,-0.00058515,0,8.7117e+06,9769.8,8.7215e+06,0,0.00026863,3000,9.9973e+19,0,2500,6.2036e-18,100,9.9973e+19,1,108.8,0,108.8,0
0.0010911,0,-0.00066271,0,-3.3602e-14,-0.00057602,0,8.6831e+06,11752,8.6948e+06,0,0.00027277,3000,9.9973e+19,0,2500,6.4954e-18,100,9.9973e+19,1,109.6,0,109.6,0
0.0011108,0,-0.00066271,0,-2.7024e-14,-0.00056561,0,8.6538e+06,14027,8.6678e+06,0,0.00027769,3000,9.9972e+19,0,2500,6.8531e-18,100,9.9972e+19,1,110.4,0,110.4,0
0.0011339,0,-0.00066272,0,7.0526e-15,-0.00055387,0,8.6237e+06,16606,8.6403e+06,0,0.00028348,3000,9.9972e+19,0,2500,7.2906e-18,100,9.9972e+19,1,111.2,0,111.2,0
0.0011616,0,-0.00066272,0,3.3716e-14,-0.00054064,0,8.5929e+06,19534,8.6124e+06,0,0.00029041,3000,9.9971e+19,0,2500,7.8391e-18,100,9.9971e+19,1,112,0,112,0
0.0011941,0,-0.00066273,0,4.1545e-14,-0.00052609,0,8.5613e+06,22774,8.5841e+06,0,0.00029851,3000,9.997e+19,0,2500,8.5154e-18,100,9.997e+19,1,112.8,0,112.8,0
0.0012314,0,-0.00066273,0,2.8833e-14,-0.00051039,0,8.5291e+06,26288,8.5554e+06,0,0.00030784,3000,9.9969e+19,0,2500,9.3388e-18,100,9.9969e+19,1,113.6,0,113.6,0
0.0012741,0,-0.00066274,0,5.3231e-15,-0.00049367,0,8.4964e+06,30044,8.5264e+06,0,0.00031853,3000,9.9968e+19,0,2500,1.0343e-17,100,9.9968e+19,1,114.4,0,114.4,0
0.0013234,0,-0.00066275,0,-1.8817e-15,-0.00047606,0,8.4631e+06,34012,8.4972e+06,0,0.00033084,3000,9.9967e+19,0,2500,1.1595e-17,100,9.9967e+19,1,115.2,0,115.2,0
0.0013784,0,-0.00066276,0,-7.1681e-15,-0.00045791,0,8.4296e+06,38097,8.4677e+06,0,0.00034461,3000,9.9966e+19,0,2500,1.3106e-17,100,9.9966e+19,1,116,0,116,0
0.0014395,0,-0.00066277,0,-1.1885e-14,-0.00043946,0,8.3959e+06,42241,8.4382e+06,0,0.00035988,3000,9.9964e+19,0,2500,1.492e-17,100,9.9964e+19,1,116.8,0,116.8,0
0.0015072,0,-0.00066278,0,-2.8195e-14,-0.00042093,0,8.3623e+06,46374,8.4087e+06,0,0.0003768,3000,9.9962e+19,0,2500,1.713e-17,100,9.9962e+19,1,117.6,0,117.6,0
0.0015813,0,-0.00066279,0,-7.1198e-15,-0.00040257,0,8.3288e+06,50427,8.3793e+06,0,0.00039533,3000,9.996e+19,0,2500,1.9793e-17,100,9.996e+19,1,118.4,0,118.4,0
0.0016613,0,-0.00066281,0,-3.174e-15,-0.00038456,0,8.2957e+06,54352,8.35e+06,0,0.00041531,3000,9.9958e+19,0,2500,2.2944e-17,100,9.9958e+19,1,119.2,0,119.2,0
0.0017468,0,-0.00066282,0,-1.8724e-14,-0.00036703,0,8.2629e+06,58107,8.321e+06,0,0.00043669,3000,9.9956e+19,0,2500,2.6648e-17,100,9.9956e+19,1,120,0,120,0
0.0018385,0,-0.00066283,0,-1.3458e-14,-0.00035023,0,8.2307e+06,61619,8.2924e+06,0,0.00045962,3000,9.9954e+19,0,2500,3.1102e-17,100,9.9954e+19,1,120.8,0,120.8,0
0.0019352,0,-0.00066285,0,3.1199e-14,-0.00033413,0,8.1991e+06,64900,8.264e+06,0,0.00048379,3000,9.9952e+19,0,2500,3.6277e-17,100,9.9952e+19,1,121.6,0,121.6,0
0.0020364,0,-0.00066287,0,4.3428e-14,-0.00031879,0,8.168e+06,67938,8.236e+06,0,0.00050911,3000,9.9949e+19,0,2500,4.2252e-17,100,9.9949e+19,1,122.4,0,122.4,0
0.0021422,0,-0.00066288,0,2.4439e-14,-0.00030428,0,8.1375e+06,70706,8.2083e+06,0,0.00053556,3000,9.9946e+19,0,2500,4.918e-17,100,9.9946e+19,1,123.2,0,123.2,0
0.0022523,0,-0.0006629,0,-1.531e-14,-0.00029064,0,8.1077e+06,73200,8.1809e+06,0,0.00056306,3000,9.9944e+19,0,2500,5.7187e-17,100,9.9944e+19,1,124,0,124,0
0.0023657,0,-0.00066292,0,-4.0412e-14,-0.00027777,0,8.0785e+06,75450,8.154e+06,0,0.00059143,3000,9.9941e+19,0,2500,6.6261e-17,100,9.9941e+19,1,124.8,0,124.8,0
0.0024823,0,-0.00066294,0,-5.7459e-14,-0.00026566,0,8.0498e+06,77463,8.1273e+06,0,0.00062057,3000,9.9938e+19,0,2500,7.6487e-17,100,9.9938e+19,1,125.6,0,125.6,0
0.002602,0,-0.00066296,0,-7.25e-15,-0.00025438,0,8.0217e+06,79219,8.1009e+06,0,0.0006505,3000,9.9935e+19,0,2500,8.8147e-17,100,9.9935e+19,1,126.4,0,126.4,0
0.0027242,0,-0.00066298,0,3.8557e-14,-0.00024381,0,7.9941e+06,80757,8.0749e+06,0,0.00068104,3000,9.9932e+19,0,2500,1.0117e-16,100,9.9932e+19,1,127.2,0,127.2,0
0.0028484,0,-0.000663,0,4.8927e-14,-0.00023389,0,7.967e+06,82098,8.0491e+06,0,0.0007121,3000,9.9929e+19,0,2500,1.1562e-16,100,9.9929e+19,1,128,0,128,0
0.0029746,0,-0.00066302,0,3.9997e-14,-0.00022462,0,7.9403e+06,83244,8.0236e+06,0,0.00074364,3000,9.9926e+19,0,2500,1.3163e-16,100,9.9926e+19,1,128.8,0,128.8,0
0.0031024,0,-0.00066304,0,-1.3583e-15,-0.00021599,0,7.9141e+06,84196,7.9983e+06,0,0.00077561,3000,9.9922e+19,0,2500,1.4941e-16,100,9.9922e+19,1,129.6,0,129.6,0
0.0032316,0,-0.00066307,0,-5.5169e-14,-0.00020788,0,7.8882e+06,84990,7.9733e+06,0,0.00080789,3000,9.9919e+19,0,2500,1.6885e-16,100,9.9919e+19,1,130.4,0,130.4,0
0.0033617,0,-0.00066309,0,-4.8975e-14,-0.00020028,0,7.8627e+06,85637,7.9484e+06,0,0.00084043,3000,9.9916e+19,0,2500,1.9e-16,100,9.9916e+19,1,131.2,0,131.2,0
0.0034928,0,-0.00066311,0,-1.6337e-14,-0.00019319,0,7.8376e+06,86131,7.9238e+06,0,0.00087321,3000,9.9913e+19,0,2500,2.1315e-16,100,9.9913e+19,1,132,0,132,0
0.0036246,0,-0.00066313,0,1.4357e-14,-0.00018656,0,7.8127e+06,86494,7.8993e+06,0,0.00090615,3000,9.9909e+19,0,2500,2.3824e-16,100,9.9909e+19,1,132.8,0,132.8,0
0.0037568,0,-0.00066315,0,3.404e-14,-0.00018031,0,7.7881e+06,86743,7.875e+06,0,0.0009392,3000,9.9906e+19,0,2500,2.6522e-16,100,9.9906e+19,1,133.6,0,133.6,0
0.0038893,0,-0.00066317,0,3.5534e-14,-0.00017356,0,7.7638e+06,86882,7.8508e+06,0,0.00097232,3000,9.9903e+19,0,2500,2.9418e-16,100,9.9903e+19,1,134.4,0,134.4,0
0.0040219,0,-0.0006632,0,2.7925e-14,-0.00015396,0,7.7398e+06,86909,7.8268e+06,0,0.0010055,3000,9.9899e+19,0,2500,3.2542e-16,100,9.9899e+19,1,135.2,0,135.2,0
0.0041545,0,-0.00066322,0,1.6716e-14,-0.00016379,0,7.7159e+06,86846,7.8029e+06,0,0.0010386,3000,9.9896e+19,0,2500,3.5868e-16,100,9.9896e+19,1,136,0,136,0
0.0042869,0,-0.00066324,0,1.8116e-14,-0.00015891,0,7.6923e+06,86700,7.7791e+06,0,0.0010717,3000,9.9893e+19,0,2500,3.9398e-16,100,9.9893e+19,1,136.8,0,136.8,0
0.004419,0,-0.00066326,0,1.806e-15,-0.00015433,0,7.6688e+06,86470,7.7554e+06,0,0.0011048,3000,9.989e+19,0,2500,4.3156e-16,100,9.989e+19,1,137.6,0,137.6,0
0.0045507,0,-0.00066328,0,-2.5683e-14,-0.00015002,0,7.6455e+06,86164,7.7318e+06,0,0.0011377,3000,9.9886e+19,0,2500,4.7138e-16,100,9.9886e+19,1,138.4,0,138.4,0
0.0046819,0,-0.00066331,0,-3.3049e-14,-0.00014593,0,7.6224e+06,85792,7.7083e+06,0,0.0011705,3000,9.9883e+19,0,2500,5.1329e-16,100,9.9883e+19,1,139.2,0,139.2,0
0.0048125,0,-0.00066333,0,-7.8958e-15,-0.00014206,0,7.5994e+06,85359,7.6849e+06,0,0.0012031,3000,9.988e+19,0,2500,5.573e-16,100,9.988e+19,1,140,0,140,0
0.0049423,0,-0.00066335,0,-1.1642e-14,-0.00013843,0,7.5766e+06,84860,7.6615e+06,0,0.0012356,3000,9.9876e+19,0,2500,6.0377e-16,100,9.9876e+19,1,140.8,0,140.8,0
0.0050714,0,-0.00066337,0,3.164e-16,-0.00013498,0,7.5539e+06,84309,7.6383e+06,0,0.0012678,3000,9.9873e+19,0,2500,6.5234e-16,100,9.9873e+19,1,141.6,0,141.6,0
0.0051996,0,-0.00066339,0,1.3368e-14,-0.00013171,0,7.5313e+06,83709,7.6151e+06,0,0.0012999,3000,9.987e+19,0,2500,7.0297e-16,100,9.987e+19,1,142.4,0,142.4,0
0.0053268,0,-0.00066341,0,-4.1485e-15,-0.00012861,0,7.5088e+06,83061,7.592e+06,0,0.0013317,3000,9.9867e+19,0,2500,7.5581e-16,100,9.9867e+19,1,143.2,0,143.2,0
0.0054529,0,-0.00066343,0,-1.8723e-14,-0.00012567,0,7.4864e+06,82367,7.5689e+06,0,0.0013632,3000,9.9864e+19,0,2500,8.1089e-16,100,9.9864e+19,1,144,0,144,0
0.005578,0,-0.00066345,0,-4.5572e-16,-0.00012288,0,7.4641e+06,81634,7.5459e+06,0,0.0013945,3000,9.9861e+19,0,2500,8.6796e-16,100,9.9861e+19,1,144.8,0,144.8,0
0.005702,0,-0.00066347,0,3.1613e-15,-0.00012021,0,7.4419e+06,80864,7.5229e+06,0,0.0014255,3000,9.9857e+19,0,2500,9.2699e-16,100,9.9857e+19,1,145.6,0,145.6,0
0.0058247,0,-0.00066349,0,-9.0097e-15,-0.00011769,0,7.4198e+06,80054,7.5e+06,0,0.0014562,3000,9.9854e+19,0,2500,9.8823e-16,100,9.9854e+19,1,146.4,0,146.4,0
0.0059462,0,-0.00066351,0,-3.5913e-15,-0.00011529,0,7.3978e+06,79212,7.4771e+06,0,0.0014865,3000,9.9851e+19,0,2500,1.0514e-15,100,9.9851e+19,1,147.2,0,147.2,0
0.0060664,0,-0.00066353,0,-3.7143e-15,-0.00011299,0,7.3758e+06,78341,7.4543e+06,0,0.0015166,3000,9.9848e+19,0,2500,1.1164e-15,100,9.9848e+19,1,148,0,148,0
0.0061852,0,-0.00066355,0,4.7872e-15,-0.0001108,0,7.3539e+06,77439,7.4315e+06,0,0.0015463,3000,9.9845e+19,0,2500,1.1832e-15,100,9.9845e+19,1,148.8,0,148.8,0
0.0063025,0,-0.00066357,0,1.4056e-14,-0.00010872,0,7.3321e+06,76509,7.4088e+06,0,0.0015756,3000,9.9842e+19,0,2500,1.2519e-15,100,9.9842e+19,1,149.6,0,149.6,0
0.0064185,0,-0.00066359,0,1.362e-14,-0.00010673,0,7.3104e+06,75553,7.386e+06,0,0.0016046,3000,9.984e+19,0,2500,1.3223e-15,100,9.984e+19,1,150.4,0,150.4,0
0.006533,0,-0.00066361,0,7.9569e-15,-0.00010483,0,7.2886e+06,74575,7.3633e+06,0,0.0016333,3000,9.9837e+19,0,2500,1.3942e-15,100,9.9837e+19,1,151.2,0,151.2,0
0.006646,0,-0.00066363,0,4.2601e-15,-0.00010301,0,7.267e+06,73571,7.3407e+06,0,0.0016615,3000,9.9834e+19,0,2500,1.4678e-15,100,9.9834e+19,1,152,0,152,0
0.0067573,0,-0.00066365,0,-1.4351e-15,-0.00010128,0,7.2454e+06,72547,7.3181e+06,0,0.0016893,3000,9.9831e+19,0,2500,1.5429e-15,100,9.9831e+19,1,152.8,0,152.8,0
0.0068672,0,-0.00066367,0,-1.1707e-14,-9.9615e-05,0,7.2238e+06,71503,7.2955e+06,0,0.0017168,3000,9.9828e+19,0,2500,1.6194e-15,100,9.9828e+19,1,153.6,0,153.6,0
0.0069755,0,-0.00066369,0,7.8107e-15,-9.802e-05,0,7.2023e+06,70440,7.2729e+06,0,0.0017439,3000,9.9826e+19,0,2500,1.6971e-15,100,9.9826e+19,1,154.4,0,154.4,0
0.007082,0,-0.0006637,0,1.2499e-14,-9.6499e-05,0,7.1809e+06,69357,7.2503e+06,0,0.0017705,3000,9.9823e+19,0,2500,1.7761e-15,100,9.9823e+19,1,155.2,0,155.2,0
0.0071869,0,-0.00066372,0,-9.8312e-15,-9.5039e-05,0,7.1594e+06,68259,7.2278e+06,0,0.0017967,3000,9.982e+19,0,2500,1.8563e-15,100,9.982e+19,1,156,0,156,0
0.0072902,0,-0.00066374,0,-3.3629e-14,-9.3636e-05,0,7.138e+06,67145,7.2053e+06,0,0.0018226,3000,9.9818e+19,0,2500,1.9374e-15,100,9.9818e+19,1,156.8,0,156.8,0
0.0073917,0,-0.00066375,0,-2.1569e-14,-9.2293e-05,0,7.1167e+06,66014,7.1828e+06,0,0.0018479,3000,9.9815e+19,0,2500,2.0194e-15,100,9.9815e+19,1,157.6,0,157.6,0
0.0074915,0,-0.00066377,0,-2.6279e-15,-9.1006e-05,0,7.0954e+06,64870,7.1603e+06,0,0.0018729,3000,9.9813e+19,0,2500,2.1023e-15,100,9.9813e+19,1,158.4,0,158.4,0
0.0075895,0,-0.00066379,0,1.1371e-14,-8.9769e-05,0,7.0741e+06,63712,7.1379e+06,0,0.0018974,3000,9.981e+19,0,2500,2.1859e-15,100,9.981e+19,1,159.2,0,159.2,0
0.0076859,0,-0.0006638,0,1.25e-14,-8.8578e-05,0,7.0528e+06,62541,7.1155e+06,0,0.0019215,3000,9.9808e+19,0,2500,2.2701e-15,100,9.9808e+19,1,160,0,160,0
0.0077802,0,-0.00066382,0,6.116e-15,-8.744e-05,0,7.0316e+06,61357,7.0931e+06,0,0.0019451,3000,9.9805e+19,0,2500,2.3549e-15,100,9.9805e+19,1,160.8,0,160.8,0
0.0078728,0,-0.00066383,0,1.6453e-15,-8.6345e-05,0,7.0104e+06,60162,7.0707e+06,0,0.0019682,3000,9.9803e+19,0,2500,2.44e-15,100,9.9803e+19,1,161.6,0,161.6,0
0.0079637,0,-0.00066385,0,7.3786e-15,-8.5291e-05,0,6.9892e+06,58957,7.0483e+06,0,0.0019909,3000,9.9801e+19,0,2500,2.5254e-15,100,9.9801e+19,1,162.4,0,162.4,0
0.0080527,0,-0.00066386,0,1.0208e-14,-8.4279e-05,0,6.968e+06,57741,7.0259e+06,0,0.0020132,3000,9.9799e+19,0,2500,2.6109e-15,100,9.9799e+19,1,163.2,0,163.2,0
0.0081397,0,-0.00066388,0,3.8636e-15,-8.3308e-05,0,6.9469e+06,56514,7.0035e+06,0,0.0020349,3000,9.9797e+19,0,2500,2.6966e-15,100,9.9797e+19,1,164,0,164,0
0.0082249,0,-0.00066389,0,-1.058e-14,-8.2372e-05,0,6.9258e+06,55278,6.9812e+06,0,0.0020562,3000,9.9794e+19,0,2500,2.7822e-15,100,9.9794e+19,1,164.8,0,164.8,0
0.0083083,0,-0.00066391,0,-2.9459e-15,-8.1471e-05,0,6.9047e+06,54034,6.9589e+06,0,0.0020771,3000,9.9792e+19,0,2500,2.8676e-15,100,9.9792e+19,1,165.6,0,165.6,0
0.0083897,0,-0.00066392,0,1.4822e-14,-8.0607e-05,0,6.8836e+06,52780,6.9365e+06,0,0.0020974,3000,9.979e+19,0,2500,2.9527e-15,100,9.979e+19,1,166.4,0,166.4,0
0.0084691,0,-0.00066393,0,1.6586e-14,-7.9776e-05,0,6.8626e+06,51519,6.9142e+06,0,0.0021173,3000,9.9788e+19,0,2500,3.0374e-15,100,9.9788e+19,1,167.2,0,167.2,0
0.0085467,0,-0.00066395,0,-5.3705e-15,-7.8974e-05,0,6.8416e+06,50250,6.8919e+06,0,0.0021367,3000,9.9786e+19,0,2500,3.1216e-15,100,9.9786e+19,1,168,0,168,0
0.0086224,0,-0.00066396,0,-8.3153e-15,-7.8204e-05,0,6.8206e+06,48974,6.8696e+06,0,0.0021556,3000,9.9784e+19,0,2500,3.2052e-15,100,9.9784e+19,1,168.8,0,168.8,0
0.008696,0,-0.00066397,0,-1.6197e-15,-7.4907e-05,0,6.7996e+06,47690,6.8474e+06,0,0.002174,3000,9.9783e+19,0,2500,3.2881e-15,100,9.9783e+19,1,169.6,0,169.6,0
0.0087677,0,-0.00066398,0,3.5504e-15,-7.4195e-05,0,6.7786e+06,46400,6.8251e+06,0,0.0021919,3000,9.9781e+19,0,2500,3.3701e-15,100,9.9781e+19,1,170.4,0,170.4,0
0.0088375,0,-0.00066399,0,3.6315e-16,-7.6066e-05,0,6.7576e+06,45104,6.8028e+06,0,0.0022094,3000,9.9779e+19,0,2500,3.4512e-15,100,9.9779e+19,1,171.2,0,171.2,0
0.0089052,0,-0.00066401,0,-6.5173e-15,-7.5407e-05,0,6.7367e+06,43802,6.7806e+06,0,0.0022263,3000,9.9777e+19,0,2500,3.5311e-15,100,9.9777e+19,1,172,0,172,0
0.008971,0,-0.00066402,0,-1.9247e-15,-7.4774e-05,0,6.7157e+06,42494,6.7583e+06,0,0.0022427,3000,9.9776e+19,0,2500,3.6099e-15,100,9.9776e+19,1,172.8,0,172.8,0
0.0090348,0,-0.00066403,0,-3.1532e-15,-7.4165e-05,0,6.6948e+06,41181,6.7361e+06,0,0.0022587,3000,9.9774e+19,0,2500,3.6875e-15,100,9.9774e+19,1,173.6,0,173.6,0
0.0090966,0,-0.00066404,0,-2.1813e-15,-7.3578e-05,0,6.6739e+06,39863,6.7138e+06,0,0.0022742,3000,9.9773e+19,0,2500,3.7637e-15,100,9.9773e+19,1,174.4,0,174.4,0
0.0091562,0,-0.00066405,0,-5.662e-15,-7.3016e-05,0,6.653e+06,38539,6.6916e+06,0,0.0022891,3000,9.9771e+19,0,2500,3.8382e-15,100,9.9771e+19,1,175.2,0,175.2,0
0.009214,0,-0.00066406,0,8.0536e-16,-7.2476e-05,0,6.6321e+06,37211,6.6694e+06,0,0.0023035,3000,9.977e+19,0,2500,3.9113e-15,100,9.977e+19,1,176,0,176,0
0.0092697,0,-0.00066407,0,2.4044e-16,-7.1956e-05,0,6.6112e+06,35879,6.6472e+06,0,0.0023174,3000,9.9768e+19,0,2500,3.9827e-15,100,9.9768e+19,1,176.8,0,176.8,0
0.0093234,0,-0.00066408,0,3.5598e-15,-7.1458e-05,0,6.5903e+06,34543,6.6249e+06,0,0.0023308,3000,9.9767e+19,0,2500,4.0522e-15,100,9.9767e+19,1,177.6,0,177.6,0
0.0093749,0,-0.00066408,0,-1.9518e-16,-7.098e-05,0,6.5695e+06,33202,6.6027e+06,0,0.0023437,3000,9.9766e+19,0,2500,4.1199e-15,100,9.9766e+19,1,178.4,0,178.4,0
0.0094245,0,-0.00066409,0,-1.1368e-14,-7.0522e-05,0,6.5486e+06,31858,6.5805e+06,0,0.0023561,3000,9.9764e+19,0,2500,4.1856e-15,100,9.9764e+19,1,179.2,0,179.2,0
0.0094722,0,-0.0006641,0,-3.1643e-15,-7.0081e-05,0,6.5278e+06,30511,6.5583e+06,0,0.0023681,3000,9.9763e+19,0,2500,4.2494e-15,100,9.9763e+19,1,180,0,180,0
0.0095175,0,-0.00066411,0,-5.4585e-15,-6.9662e-05,0,6.5069e+06,29160,6.5362e+06,0,0.0023794,3000,9.9762e+19,0,2500,4.3107e-15,100,9.9762e+19,1,180.8,0,180.8,0
0.0095609,0,-0.00066411,0,-6.1824e-15,-6.9259e-05,0,6.4861e+06,27806,6.514e+06,0,0.0023902,3000,9.9761e+19,0,2500,4.3699e-15,100,9.9761e+19,1,181.6,0,181.6,0
0.0096023,0,-0.00066412,0,2.2157e-16,-6.8874e-05,0,6.4653e+06,26449,6.4918e+06,0,0.0024006,3000,9.976e+19,0,2500,4.4269e-15,100,9.976e+19,1,182.4,0,182.4,0
0.0096416,0,-0.00066413,0,3.844e-15,-6.8506e-05,0,6.4444e+06,25089,6.4696e+06,0,0.0024104,3000,9.9759e+19,0,2500,4.4815e-15,100,9.9759e+19,1,183.2,0,183.2,0
0.0096787,0,-0.00066413,0,-5.7466e-15,-6.8156e-05,0,6.4236e+06,23727,6.4474e+06,0,0.0024197,3000,9.9758e+19,0,2500,4.5334e-15,100,9.9758e+19,1,184,0,184,0
0.0097139,0,-0.00066414,0,-2.1221e-14,-6.7822e-05,0,6.4028e+06,22362,6.4252e+06,0,0.0024285,3000,9.9757e+19,0,2500,4.583e-15,100,9.9757e+19,1,184.8,0,184.8,0
0.009747,0,-0.00066415,0,-1.5992e-14,-6.7503e-05,0,6.382e+06,20995,6.4031e+06,0,0.0024368,3000,9.9756e+19,0,2500,4.6301e-15,100,9.9756e+19,1,185.6,0,185.6,0
0.0097779,0,-0.00066415,0,2.7482e-15,-6.7201e-05,0,6.3612e+06,19626,6.3809e+06,0,0.0024445,3000,9.9756e+19,0,2500,4.6742e-15,100,9.9756e+19,1,186.4,0,186.4,0
0.0098067,0,-0.00066416,0,3.2009e-15,-6.6915e-05,0,6.3404e+06,18255,6.3587e+06,0,0.0024517,3000,9.9755e+19,0,2500,4.7156e-15,100,9.9755e+19,1,187.2,0,187.2,0
0.0098335,0,-0.00066416,0,-1.2969e-14,-6.6643e-05,0,6.3197e+06,16882,6.3366e+06,0,0.0024584,3000,9.9754e+19,0,2500,4.7544e-15,100,9.9754e+19,1,188,0,188,0
0.0098583,0,-0.00066416,0,-1.3293e-14,-6.6386e-05,0,6.2989e+06,15507,6.3144e+06,0,0.0024646,3000,9.9754e+19,0,2500,4.7904e-15,100,9.9754e+19,1,188.8,0,188.8,0
0.0098807,0,-0.00066417,0,1.0388e-14,-6.6145e-05,0,6.2781e+06,14131,6.2923e+06,0,0.0024702,3000,9.9753e+19,0,2500,4.8233e-15,100,9.9753e+19,1,189.6,0,189.6,0
0.0099012,0,-0.00066417,0,1.6314e-14,-6.5918e-05,0,6.2573e+06,12754,6.2701e+06,0,0.0024753,3000,9.9752e+19,0,2500,4.8533e-15,100,9.9752e+19,1,190.4,0,190.4,0
0.0099197,0,-0.00066417,0,7.4946e-15,-6.5705e-05,0,6.2365e+06,11375,6.248e+06,0,0.0024799,3000,9.9752e+19,0,2500,4.8805e-15,100,9.9752e+19,1,191.2,0,191.2,0
0.0099359,0,-0.00066418,0,1.5553e-14,-6.5506e-05,0,6.2158e+06,9995.2,6.2258e+06,0,0.002484,3000,9.9752e+19,0,2500,4.9045e-15,100,9.9752e+19,1,192,0,192,0
0.0099501,0,-0.00066418,0,1.6899e-14,-6.5322e-05,0,6.195e+06,8614.5,6.2036e+06,0,0.0024875,3000,9.9751e+19,0,2500,4.9255e-15,100,9.9751e+19,1,192.8,0,192.8,0
0.0099622,0,-0.00066418,0,1.1899e-14,-6.5151e-05,0,6.1742e+06,7233,6.1815e+06,0,0.0024905,3000,9.9751e+19,0,2500,4.9435e-15,100,9.9751e+19,1,193.6,0,193.6,0
0.0099722,0,-0.00066418,0,2.0573e-15,-6.4994e-05,0,6.1535e+06,5850.9,6.1593e+06,0,0.0024931,3000,9.9751e+19,0,2500,4.9585e-15,100,9.9751e+19,1,194.4,0,194.4,0
0.00998,0,-0.00066418,0,-6.5583e-15,-6.4851e-05,0,6.1327e+06,4468.1,6.1372e+06,0,0.002495,3000,9.9751e+19,0,2500,4.9701e-15,100,9.9751e+19,1,195.2,0,195.2,0
0.0099857,0,-0.00066419,0,-1.1254e-14,-6.4721e-05,0,6.112e+06,3084.9,6.115e+06,0,0.0024964,3000,9.975e+19,0,2500,4.9786e-15,100,9.975e+19,1,196,0,196,0
0.0099895,0,-0.00066419,0,1.6902e-15,-6.4604e-05,0,6.0912e+06,1701.5,6.0929e+06,0,0.0024974,3000,9.975e+19,0,2500,4.9842e-15,100,9.975e+19,1,196.8,0,196.8,0
0.009991,0,-0.00066419,0,9.3878e-15,-6.4501e-05,0,6.0704e+06,317.88,6.0707e+06,0,0.0024977,3000,9.975e+19,0,2500,4.9865e-15,100,9.975e+19,1,197.6,0,197.6,0
0.0099904,0,-0.00066419,0,8.8704e-15,-6.4411e-05,0,6.0497e+06,-1065.7,6.0486e+06,0,0.0024976,3000,9.975e+19,0,2500,4.9855e-15,100,9.975e+19,1,198.4,0,198.4,0
