"Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","density","viscosity","thermal_expansivity","melt_density","permeability","melt_viscosity","compaction_viscosity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010001,0,-0.00033135,0,4.2333e-17,-0.00031557,0,1.1037e+07,0.00023781,1.1037e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0021e-18,100,9.995e+19,1,32,0,32,0
0.0010001,0,-0.00033135,0,2.3989e-16,-0.00031557,0,1.1013e+07,0.00020136,1.1013e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0021e-18,100,9.995e+19,1,32.8,0,32.8,0
0.0010001,0,-0.00033135,0,1.1853e-16,-0.00031557,0,1.0989e+07,0.0001712,1.0989e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0021e-18,100,9.995e+19,1,33.6,0,33.6,0
0.0010001,0,-0.00033135,0,2.841e-16,-0.00031557,0,1.0965e+07,0.00015685,1.0965e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0021e-18,100,9.995e+19,1,34.4,0,34.4,0
0.0010001,0,-0.00033135,0,3.5184e-16,-0.00031557,0,1.0941e+07,0.00014099,1.0941e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0022e-18,100,9.995e+19,1,35.2,0,35.2,0
0.0010001,0,-0.00033135,0,3.2221e-16,-0.00031557,0,1.0917e+07,0.00013572,1.0917e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0022e-18,100,9.995e+19,1,36,0,36,0
0.0010001,0,-0.00033135,0,2.4977e-16,-0.00031557,0,1.0893e+07,0.00013787,1.0893e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0022e-18,100,9.995e+19,1,36.8,0,36.8,0
0.0010001,0,-0.00033135,0,-9.2194e-17,-0.00031557,0,1.0869e+07,0.00014451,1.0869e+07,0,0.00050007,3000,9.995e+19,0,2500,5.0022e-18,100,9.995e+19,1,37.6,0,37.6,0
0.0010002,0,-0.00033135,0,-3.5748e-17,-0.00031557,0,1.0845e+07,0.00015724,1.0845e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0023e-18,100,9.995e+19,1,38.4,0,38.4,0
0.0010002,0,-0.00033135,0,4.892e-17,-0.00031557,0,1.0821e+07,0.00017949,1.0821e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0023e-18,100,9.995e+19,1,39.2,0,39.2,0
0.0010002,0,-0.00033135,0,3.6455e-16,-0.00031557,0,1.0797e+07,0.00020496,1.0797e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0023e-18,100,9.995e+19,1,40,0,40,0
0.0010002,0,-0.00033135,0,-1.6322e-16,-0.00031557,0,1.0773e+07,0.00024231,1.0773e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0023e-18,100,9.995e+19,1,40.8,0,40.8,0
0.0010002,0,-0.00033135,0,-7.0087e-17,-0.00031557,0,1.0749e+07,0.00029044,1.0749e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0024e-18,100,9.995e+19,1,41.6,0,41.6,0
0.0010002,0,-0.00033135,0,-2.3519e-17,-0.00031557,0,1.0725e+07,0.00035411,1.0725e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0024e-18,100,9.995e+19,1,42.4,0,42.4,0
0.0010002,0,-0.00033135,0,1.4018e-16,-0.00031557,0,1.0701e+07,0.00043104,1.0701e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0024e-18,100,9.995e+19,1,43.2,0,43.2,0
0.0010002,0,-0.00033135,0,3.5279e-16,-0.00031557,0,1.0677e+07,0.00053247,1.0677e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0024e-18,100,9.995e+19,1,44,0,44,0
0.0010002,0,-0.00033135,0,-7.6673e-17,-0.00031557,0,1.0653e+07,0.00065338,1.0653e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0025e-18,100,9.995e+19,1,44.8,0,44.8,0
0.0010002,0,-0.00033135,0,2.8693e-17,-0.00031557,0,1.0629e+07,0.00080752,1.0629e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0025e-18,100,9.995e+19,1,45.6,0,45.6,0
0.0010002,0,-0.00033135,0,-1.223e-16,-0.00031557,0,1.0605e+07,0.00099986,1.0605e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0025e-18,100,9.995e+19,1,46.4,0,46.4,0
0.0010002,0,-0.00033135,0,-1.0443e-16,-0.00031557,0,1.0581e+07,0.0012409,1.0581e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0025e-18,100,9.995e+19,1,47.2,0,47.2,0
0.0010002,0,-0.00033135,0,-2.1168e-16,-0.00031557,0,1.0557e+07,0.0015333,1.0557e+07,0,0.00050008,3000,9.995e+19,0,2500,5.0025e-18,100,9.995e+19,1,48,0,48,0
0.0010002,0,-0.00033135,0,9.2668e-17,-0.00031557,0,1.0533e+07,0.0019019,1.0533e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0026e-18,100,9.995e+19,1,48.8,0,48.8,0
0.0010002,0,-0.00033135,0,1.5241e-16,-0.00031557,0,1.0509e+07,0.0023664,1.0509e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0026e-18,100,9.995e+19,1,49.6,0,49.6,0
0.0010002,0,-0.00033135,0,-7.3383e-17,-0.00031557,0,1.0485e+07,0.0029352,1.0485e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0026e-18,100,9.995e+19,1,50.4,0,50.4,0
0.0010002,0,-0.00033135,0,5.9035e-17,-0.00031557,0,1.0461e+07,0.003643,1.0461e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0026e-18,100,9.995e+19,1,51.2,0,51.2,0
0.0010002,0,-0.00033135,0,1.3289e-16,-0.00031557,0,1.0437e+07,0.0045262,1.0437e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0026e-18,100,9.995e+19,1,52,0,52,0
0.0010002,0,-0.00033135,0,7.7381e-17,-0.00031557,0,1.0413e+07,0.0056287,1.0413e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,52.8,0,52.8,0
0.0010002,0,-0.00033135,0,2.6484e-16,-0.00031557,0,1.0389e+07,0.0069828,1.0389e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,53.6,0,53.6,0
0.0010002,0,-0.00033135,0,2.9518e-16,-0.00031557,0,1.0365e+07,0.0086547,1.0365e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,54.4,0,54.4,0
0.0010002,0,-0.00033135,0,-8.8671e-17,-0.00031557,0,1.0341e+07,0.010778,1.0341e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,55.2,0,55.2,0
0.0010002,0,-0.00033135,0,-5.4097e-17,-0.00031557,0,1.0317e+07,0.013392,1.0317e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,56,0,56,0
0.0010002,0,-0.00033135,0,-8.8436e-17,-0.00031557,0,1.0293e+07,0.016601,1.0293e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,56.8,0,56.8,0
0.0010002,0,-0.00033135,0,3.1517e-17,-0.00031557,0,1.0269e+07,0.020635,1.0269e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0027e-18,100,9.995e+19,1,57.6,0,57.6,0
0.0010002,0,-0.00033135,0,1.0161e-16,-0.00031557,0,1.0245e+07,0.025674,1.0245e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,58.4,0,58.4,0
0.0010002,0,-0.00033135,0,-1.9522e-16,-0.00031557,0,1.0221e+07,0.031873,1.0221e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,59.2,0,59.2,0
0.0010002,0,-0.00033135,0,-5.3509e-16,-0.00031557,0,1.0197e+07,0.039485,1.0197e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,60,0,60,0
0.0010002,0,-0.00033135,0,-4.109e-16,-0.00031557,0,1.0173e+07,0.049196,1.0173e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,60.8,0,60.8,0
0.0010002,0,-0.00033135,0,-3.0342e-17,-0.00031557,0,1.0149e+07,0.061152,1.0149e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,61.6,0,61.6,0
0.0010002,0,-0.00033135,0,-2.8695e-17,-0.00031557,0,1.0125e+07,0.075849,1.0125e+07,0,0.00050009,3000,9.995e+19,0,2500,5.0028e-18,100,9.995e+19,1,62.4,0,62.4,0
0.0010002,0,-0.00033135,0,-1.4912e-16,-0.00031557,0,1.0101e+07,0.094199,1.0101e+07,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,63.2,0,63.2,0
0.0010002,0,-0.00033135,0,-1.5524e-16,-0.00031557,0,1.0077e+07,0.11725,1.0077e+07,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,64,0,64,0
0.0010002,0,-0.00033135,0,-1.2113e-16,-0.00031557,0,1.0053e+07,0.14561,1.0053e+07,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,64.8,0,64.8,0
0.0010002,0,-0.00033135,0,-7.2209e-17,-0.00031557,0,1.0029e+07,0.18044,1.0029e+07,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,65.6,0,65.6,0
0.0010002,0,-0.00033135,0,-1.7923e-16,-0.00031557,0,1.0005e+07,0.22466,1.0005e+07,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,66.4,0,66.4,0
0.0010002,0,-0.00033135,0,-1.5453e-16,-0.00031557,0,9.9809e+06,0.27935,9.9809e+06,0,0.0005001,3000,9.995e+19,0,2500,5.0029e-18,100,9.995e+19,1,67.2,0,67.2,0
0.0010002,0,-0.00033135,0,2.3403e-16,-0.00031557,0,9.9569e+06,0.34658,9.9569e+06,0,0.0005001,3000,9.995e+19,0,2500,5.003e-18,100,9.995e+19,1,68,0,68,0
0.0010002,0,-0.00033135,0,1.3289e-16,-0.00031557,0,9.9329e+06,0.4301,9.9329e+06,0,0.0005001,3000,9.995e+19,0,2500,5.003e-18,100,9.995e+19,1,68.8,0,68.8,0
0.0010002,0,-0.00033135,0,-1.8582e-16,-0.00031557,0,9.9089e+06,0.53554,9.9089e+06,0,0.0005001,3000,9.995e+19,0,2500,5.003e-18,100,9.995e+19,1,69.6,0,69.6,0
0.0010002,0,-0.00033135,0,-1.9334e-16,-0.00031557,0,9.8849e+06,0.66526,9.8849e+06,0,0.0005001,3000,9.995e+19,0,2500,5.003e-18,100,9.995e+19,1,70.4,0,70.4,0
0.0010002,0,-0.00033135,0,-3.1166e-16,-0.00031557,0,9.8609e+06,0.82464,9.8609e+06,0,0.0005001,3000,9.995e+19,0,2500,5.003e-18,100,9.995e+19,1,71.2,0,71.2,0
0.0010002,0,-0.00033135,0,-1.5642e-16,-0.00031557,0,9.8369e+06,1.0259,9.8369e+06,0,0.0005001,3000,9.995e+19,0,2500,5.0031e-18,100,9.995e+19,1,72,0,72,0
0.0010002,0,-0.00033135,0,2.1403e-17,-0.00031557,0,9.8129e+06,1.2761,9.8129e+06,0,0.0005001,3000,9.995e+19,0,2500,5.0031e-18,100,9.995e+19,1,72.8,0,72.8,0
0.0010002,0,-0.00033135,0,-4.9631e-17,-0.00031557,0,9.7889e+06,1.5837,9.7889e+06,0,0.00050011,3000,9.995e+19,0,2500,5.0032e-18,100,9.995e+19,1,73.6,0,73.6,0
0.0010002,0,-0.00033135,0,-3.4859e-16,-0.00031557,0,9.7649e+06,1.9636,9.7649e+06,0,0.00050011,3000,9.995e+19,0,2500,5.0032e-18,100,9.995e+19,1,74.4,0,74.4,0
0.0010002,0,-0.00033135,0,-4.1871e-17,-0.00031557,0,9.7409e+06,2.4459,9.7409e+06,0,0.00050011,3000,9.995e+19,0,2500,5.0033e-18,100,9.995e+19,1,75.2,0,75.2,0
0.0010002,0,-0.00033135,0,6.3745e-16,-0.00031556,0,9.7169e+06,3.0393,9.7169e+06,0,0.00050011,3000,9.995e+19,0,2500,5.0033e-18,100,9.995e+19,1,76,0,76,0
0.0010002,0,-0.00033135,0,4.5304e-16,-0.00031556,0,9.6929e+06,3.7685,9.6929e+06,0,0.00050011,3000,9.995e+19,0,2500,5.0034e-18,100,9.995e+19,1,76.8,0,76.8,0
0.0010002,0,-0.00033135,0,9.268e-17,-0.00031556,0,9.6689e+06,4.6844,9.6689e+06,0,0.00050012,3000,9.995e+19,0,2500,5.0035e-18,100,9.995e+19,1,77.6,0,77.6,0
0.0010002,0,-0.00033135,0,-9.9266e-17,-0.00031556,0,9.6449e+06,5.8287,9.6449e+06,0,0.00050012,3000,9.995e+19,0,2500,5.0037e-18,100,9.995e+19,1,78.4,0,78.4,0
0.0010003,0,-0.00033135,0,1.7313e-16,-0.00031555,0,9.6209e+06,7.2359,9.6209e+06,0,0.00050013,3000,9.995e+19,0,2500,5.0038e-18,100,9.995e+19,1,79.2,0,79.2,0
0.0010003,0,-0.00033135,0,2.7641e-16,-0.00031555,0,9.5969e+06,8.964,9.5969e+06,0,0.00050013,3000,9.995e+19,0,2500,5.004e-18,100,9.995e+19,1,80,0,80,0
0.0010003,0,-0.00033135,0,1.9549e-16,-0.00031554,0,9.5729e+06,11.169,9.5729e+06,0,0.00050014,3000,9.995e+19,0,2500,5.0043e-18,100,9.995e+19,1,80.8,0,80.8,0
0.0010003,0,-0.00033135,0,2.5479e-16,-0.00031554,0,9.5489e+06,13.883,9.5489e+06,0,0.00050015,3000,9.995e+19,0,2500,5.0046e-18,100,9.995e+19,1,81.6,0,81.6,0
0.0010003,0,-0.00033135,0,1.4963e-16,-0.00031553,0,9.5249e+06,17.219,9.5249e+06,0,0.00050016,3000,9.995e+19,0,2500,5.0049e-18,100,9.995e+19,1,82.4,0,82.4,0
0.0010004,0,-0.00033135,0,-4.5645e-17,-0.00031552,0,9.5008e+06,21.385,9.5009e+06,0,0.00050018,3000,9.995e+19,0,2500,5.0054e-18,100,9.995e+19,1,83.2,0,83.2,0
0.0010004,0,-0.00033135,0,-1.6472e-16,-0.00031551,0,9.4768e+06,26.616,9.4769e+06,0,0.0005002,3000,9.995e+19,0,2500,5.0059e-18,100,9.995e+19,1,84,0,84,0
0.0010004,0,-0.00033135,0,-6.8132e-18,-0.00031549,0,9.4528e+06,33.049,9.4529e+06,0,0.00050022,3000,9.995e+19,0,2500,5.0066e-18,100,9.995e+19,1,84.8,0,84.8,0
0.0010005,0,-0.00033135,0,-1.9134e-16,-0.00031547,0,9.4288e+06,40.951,9.4288e+06,0,0.00050025,3000,9.995e+19,0,2500,5.0075e-18,100,9.995e+19,1,85.6,0,85.6,0
0.0010006,0,-0.00033135,0,-1.4265e-16,-0.00031545,0,9.4048e+06,50.978,9.4048e+06,0,0.00050028,3000,9.995e+19,0,2500,5.0085e-18,100,9.995e+19,1,86.4,0,86.4,0
0.0010007,0,-0.00033135,0,-5.696e-17,-0.00031542,0,9.3808e+06,63.377,9.3808e+06,0,0.00050033,3000,9.995e+19,0,2500,5.0099e-18,100,9.995e+19,1,87.2,0,87.2,0
0.0010008,0,-0.00033135,0,-6.3586e-17,-0.00031538,0,9.3567e+06,78.614,9.3568e+06,0,0.00050038,3000,9.995e+19,0,2500,5.0115e-18,100,9.995e+19,1,88,0,88,0
0.0010009,0,-0.00033135,0,-6.555e-16,-0.00031534,0,9.3327e+06,97.531,9.3328e+06,0,0.00050045,3000,9.995e+19,0,2500,5.0135e-18,100,9.995e+19,1,88.8,0,88.8,0
0.0010011,0,-0.00033135,0,-1.1163e-16,-0.00031528,0,9.3086e+06,121.4,9.3087e+06,0,0.00050053,3000,9.995e+19,0,2500,5.016e-18,100,9.995e+19,1,89.6,0,89.6,0
0.0010013,0,-0.00033135,0,4.8795e-16,-0.00031521,0,9.2846e+06,150.74,9.2847e+06,0,0.00050064,3000,9.995e+19,0,2500,5.0192e-18,100,9.995e+19,1,90.4,0,90.4,0
0.0010015,0,-0.00033135,0,3.6248e-16,-0.00031512,0,9.2605e+06,186.75,9.2607e+06,0,0.00050077,3000,9.995e+19,0,2500,5.023e-18,100,9.995e+19,1,91.2,0,91.2,0
0.0010019,0,-0.00033135,0,3.528e-16,-0.00031501,0,9.2364e+06,232.17,9.2366e+06,0,0.00050093,3000,9.995e+19,0,2500,5.0279e-18,100,9.995e+19,1,92,0,92,0
0.0010023,0,-0.00033135,0,1.2818e-16,-0.00031488,0,9.2122e+06,288.54,9.2125e+06,0,0.00050113,3000,9.995e+19,0,2500,5.0339e-18,100,9.995e+19,1,92.8,0,92.8,0
0.0010027,0,-0.00033135,0,-2.9722e-16,-0.00031471,0,9.1881e+06,357.73,9.1884e+06,0,0.00050137,3000,9.995e+19,0,2500,5.0413e-18,100,9.995e+19,1,93.6,0,93.6,0
0.0010034,0,-0.00033135,0,-1.1194e-16,-0.00031451,0,9.1639e+06,443,9.1643e+06,0,0.00050168,3000,9.995e+19,0,2500,5.0505e-18,100,9.995e+19,1,94.4,0,94.4,0
0.0010041,0,-0.00033135,0,5.4644e-17,-0.00031425,0,9.1396e+06,550.88,9.1402e+06,0,0.00050206,3000,9.995e+19,0,2500,5.0621e-18,100,9.995e+19,1,95.2,0,95.2,0
0.0010051,0,-0.00033135,0,-1.1988e-16,-0.00031393,0,9.1153e+06,683.18,9.116e+06,0,0.00050253,3000,9.995e+19,0,2500,5.0764e-18,100,9.995e+19,1,96,0,96,0
0.0010062,0,-0.00033135,0,1.3502e-16,-0.00031355,0,9.091e+06,845.07,9.0918e+06,0,0.00050311,3000,9.995e+19,0,2500,5.094e-18,100,9.995e+19,1,96.8,0,96.8,0
0.0010077,0,-0.00033135,0,-9.4608e-17,-0.00031306,0,9.0665e+06,1047.2,9.0675e+06,0,0.00050384,3000,9.995e+19,0,2500,5.116e-18,100,9.995e+19,1,97.6,0,97.6,0
0.0010095,0,-0.00033135,0,2.1186e-16,-0.00031246,0,9.0419e+06,1298,9.0432e+06,0,0.00050474,3000,9.995e+19,0,2500,5.1436e-18,100,9.995e+19,1,98.4,0,98.4,0
0.0010117,0,-0.00033135,0,-1.6461e-16,-0.00031174,0,9.0172e+06,1604,9.0188e+06,0,0.00050585,3000,9.9949e+19,0,2500,5.1774e-18,100,9.9949e+19,1,99.2,0,99.2,0
0.0010144,0,-0.00033135,0,9.6774e-17,-0.00031148,0,8.9923e+06,1976.1,8.9943e+06,0,0.0005072,3000,9.9949e+19,0,2500,5.219e-18,100,9.9949e+19,1,100,0,100,0
