"Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","density","viscosity","thermal_expansivity","melt_density","permeability","melt_viscosity","compaction_viscosity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0010001,0,-0.00016567,0,1.0112e-16,-0.00015779,0,1.1034e+07,-0.0031787,1.1034e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0016e-18,100,9.99e+19,1,32,0,32,0
0.0010001,0,-0.00016567,0,-1.03e-16,-0.00015779,0,1.101e+07,-0.0030496,1.101e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0017e-18,100,9.99e+19,1,32.8,0,32.8,0
0.0010001,0,-0.00016567,0,-1.5357e-16,-0.00015779,0,1.0986e+07,-0.0029321,1.0986e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0017e-18,100,9.99e+19,1,33.6,0,33.6,0
0.0010001,0,-0.00016567,0,-2.3282e-16,-0.00015779,0,1.0962e+07,-0.0028213,1.0962e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0017e-18,100,9.99e+19,1,34.4,0,34.4,0
0.0010001,0,-0.00016567,0,-1.8014e-16,-0.00015779,0,1.0938e+07,-0.0027119,1.0938e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0018e-18,100,9.99e+19,1,35.2,0,35.2,0
0.0010001,0,-0.00016567,0,-9.9949e-17,-0.00015779,0,1.0914e+07,-0.002603,1.0914e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0018e-18,100,9.99e+19,1,36,0,36,0
0.0010001,0,-0.00016567,0,-4.6329e-17,-0.00015779,0,1.089e+07,-0.0024904,1.089e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0018e-18,100,9.99e+19,1,36.8,0,36.8,0
0.0010001,0,-0.00016567,0,-2.0695e-16,-0.00015779,0,1.0866e+07,-0.0023733,1.0866e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0018e-18,100,9.99e+19,1,37.6,0,37.6,0
0.0010001,0,-0.00016567,0,-3.2924e-17,-0.00015779,0,1.0842e+07,-0.002236,1.0842e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0019e-18,100,9.99e+19,1,38.4,0,38.4,0
0.0010001,0,-0.00016567,0,-8.4664e-18,-0.00015779,0,1.0818e+07,-0.0020886,1.0818e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0019e-18,100,9.99e+19,1,39.2,0,39.2,0
0.0010001,0,-0.00016567,0,-2.1166e-16,-0.00015779,0,1.0794e+07,-0.0019199,1.0794e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0019e-18,100,9.99e+19,1,40,0,40,0
0.0010001,0,-0.00016567,0,-2.7022e-16,-0.00015779,0,1.077e+07,-0.001719,1.077e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0019e-18,100,9.99e+19,1,40.8,0,40.8,0
0.0010001,0,-0.00016567,0,-2.5329e-16,-0.00015779,0,1.0746e+07,-0.0014802,1.0746e+07,0,0.0010001,3000,9.99e+19,0,2500,5.002e-18,100,9.99e+19,1,41.6,0,41.6,0
0.0010001,0,-0.00016567,0,-2.2083e-16,-0.00015779,0,1.0722e+07,-0.0011952,1.0722e+07,0,0.0010001,3000,9.99e+19,0,2500,5.002e-18,100,9.99e+19,1,42.4,0,42.4,0
0.0010001,0,-0.00016567,0,-3.2996e-16,-0.00015779,0,1.0698e+07,-0.00085508,1.0698e+07,0,0.0010001,3000,9.99e+19,0,2500,5.002e-18,100,9.99e+19,1,43.2,0,43.2,0
0.0010001,0,-0.00016567,0,-8.1138e-17,-0.00015779,0,1.0674e+07,-0.00043569,1.0674e+07,0,0.0010001,3000,9.99e+19,0,2500,5.002e-18,100,9.99e+19,1,44,0,44,0
0.0010001,0,-0.00016567,0,-2.8222e-17,-0.00015779,0,1.065e+07,7.0095e-05,1.065e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0021e-18,100,9.99e+19,1,44.8,0,44.8,0
0.0010001,0,-0.00016567,0,2.1449e-16,-0.00015779,0,1.0626e+07,0.00068641,1.0626e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0021e-18,100,9.99e+19,1,45.6,0,45.6,0
0.0010001,0,-0.00016567,0,1.905e-16,-0.00015779,0,1.0602e+07,0.001456,1.0602e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0021e-18,100,9.99e+19,1,46.4,0,46.4,0
0.0010001,0,-0.00016567,0,2.1214e-16,-0.00015779,0,1.0578e+07,0.0024,1.0578e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0021e-18,100,9.99e+19,1,47.2,0,47.2,0
0.0010001,0,-0.00016567,0,2.7046e-16,-0.00015779,0,1.0554e+07,0.003554,1.0554e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0021e-18,100,9.99e+19,1,48,0,48,0
0.0010001,0,-0.00016567,0,-4.9389e-18,-0.00015779,0,1.053e+07,0.0049784,1.053e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0022e-18,100,9.99e+19,1,48.8,0,48.8,0
0.0010001,0,-0.00016567,0,3.128e-17,-0.00015779,0,1.0506e+07,0.0067671,1.0506e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0022e-18,100,9.99e+19,1,49.6,0,49.6,0
0.0010001,0,-0.00016567,0,1.1756e-18,-0.00015779,0,1.0482e+07,0.0089587,1.0482e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0022e-18,100,9.99e+19,1,50.4,0,50.4,0
0.0010001,0,-0.00016567,0,-2.2225e-17,-0.00015779,0,1.0458e+07,0.011645,1.0458e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0022e-18,100,9.99e+19,1,51.2,0,51.2,0
0.0010001,0,-0.00016567,0,-1.0877e-16,-0.00015779,0,1.0434e+07,0.015026,1.0434e+07,0,0.0010001,3000,9.99e+19,0,2500,5.0022e-18,100,9.99e+19,1,52,0,52,0
0.0010002,0,-0.00016567,0,3.9394e-17,-0.00015779,0,1.041e+07,0.019224,1.041e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,52.8,0,52.8,0
0.0010002,0,-0.00016567,0,-1.3841e-16,-0.00015779,0,1.0386e+07,0.024378,1.0386e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,53.6,0,53.6,0
0.0010002,0,-0.00016567,0,2.3637e-17,-0.00015779,0,1.0362e+07,0.030736,1.0362e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,54.4,0,54.4,0
0.0010002,0,-0.00016567,0,9.1371e-17,-0.00015779,0,1.0338e+07,0.038796,1.0338e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,55.2,0,55.2,0
0.0010002,0,-0.00016567,0,-1.0584e-17,-0.00015779,0,1.0314e+07,0.048704,1.0314e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,56,0,56,0
0.0010002,0,-0.00016567,0,-3.4338e-17,-0.00015779,0,1.029e+07,0.060874,1.029e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0023e-18,100,9.99e+19,1,56.8,0,56.8,0
0.0010002,0,-0.00016567,0,-7.632e-17,-0.00015779,0,1.0266e+07,0.076146,1.0266e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,57.6,0,57.6,0
0.0010002,0,-0.00016567,0,-9.6664e-17,-0.00015779,0,1.0242e+07,0.095223,1.0242e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,58.4,0,58.4,0
0.0010002,0,-0.00016567,0,-1.3359e-16,-0.00015779,0,1.0218e+07,0.11867,1.0218e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,59.2,0,59.2,0
0.0010002,0,-0.00016567,0,-1.8521e-16,-0.00015779,0,1.0194e+07,0.14746,1.0194e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,60,0,60,0
0.0010002,0,-0.00016567,0,-1.1877e-16,-0.00015779,0,1.017e+07,0.1842,1.017e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,60.8,0,60.8,0
0.0010002,0,-0.00016567,0,-1.4417e-16,-0.00015779,0,1.0146e+07,0.2294,1.0146e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0024e-18,100,9.99e+19,1,61.6,0,61.6,0
0.0010002,0,-0.00016567,0,-5.9504e-17,-0.00015779,0,1.0122e+07,0.28495,1.0122e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0025e-18,100,9.99e+19,1,62.4,0,62.4,0
0.0010002,0,-0.00016567,0,1.4417e-16,-0.00015779,0,1.0098e+07,0.35433,1.0098e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0025e-18,100,9.99e+19,1,63.2,0,63.2,0
0.0010002,0,-0.00016567,0,7.0559e-17,-0.00015779,0,1.0074e+07,0.44145,1.0074e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0025e-18,100,9.99e+19,1,64,0,64,0
0.0010002,0,-0.00016567,0,5.8211e-17,-0.00015779,0,1.005e+07,0.54861,1.005e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0025e-18,100,9.99e+19,1,64.8,0,64.8,0
0.0010002,0,-0.00016567,0,-9.7019e-17,-0.00015779,0,1.0026e+07,0.68023,1.0026e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0026e-18,100,9.99e+19,1,65.6,0,65.6,0
0.0010002,0,-0.00016567,0,-9.843e-17,-0.00015779,0,1.0002e+07,0.84731,1.0002e+07,0,0.0010002,3000,9.99e+19,0,2500,5.0026e-18,100,9.99e+19,1,66.4,0,66.4,0
0.0010002,0,-0.00016567,0,-1.0666e-16,-0.00015779,0,9.9777e+06,1.054,9.9777e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0026e-18,100,9.99e+19,1,67.2,0,67.2,0
0.0010002,0,-0.00016567,0,-2.0874e-16,-0.00015779,0,9.9537e+06,1.308,9.9537e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0027e-18,100,9.99e+19,1,68,0,68,0
0.0010002,0,-0.00016567,0,2.3521e-17,-0.00015779,0,9.9297e+06,1.6235,9.9297e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0027e-18,100,9.99e+19,1,68.8,0,68.8,0
0.0010002,0,-0.00016567,0,1.9251e-16,-0.00015779,0,9.9057e+06,2.0219,9.9057e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0028e-18,100,9.99e+19,1,69.6,0,69.6,0
0.0010002,0,-0.00016567,0,1.2666e-16,-0.00015779,0,9.8817e+06,2.5119,9.8817e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0028e-18,100,9.99e+19,1,70.4,0,70.4,0
0.0010002,0,-0.00016567,0,1.5053e-16,-0.00015779,0,9.8577e+06,3.114,9.8577e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0029e-18,100,9.99e+19,1,71.2,0,71.2,0
0.0010002,0,-0.00016567,0,8.7616e-17,-0.00015779,0,9.8337e+06,3.8743,9.8337e+06,0,0.0010002,3000,9.99e+19,0,2500,5.003e-18,100,9.99e+19,1,72,0,72,0
0.0010002,0,-0.00016567,0,3.5399e-17,-0.00015778,0,9.8097e+06,4.8194,9.8097e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0031e-18,100,9.99e+19,1,72.8,0,72.8,0
0.0010002,0,-0.00016567,0,-1.4466e-16,-0.00015778,0,9.7857e+06,5.9813,9.7857e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0032e-18,100,9.99e+19,1,73.6,0,73.6,0
0.0010002,0,-0.00016567,0,-1.4384e-16,-0.00015778,0,9.7617e+06,7.4165,9.7617e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0034e-18,100,9.99e+19,1,74.4,0,74.4,0
0.0010002,0,-0.00016567,0,-8.4565e-17,-0.00015778,0,9.7377e+06,9.2381,9.7377e+06,0,0.0010002,3000,9.99e+19,0,2500,5.0036e-18,100,9.99e+19,1,75.2,0,75.2,0
0.0010003,0,-0.00016567,0,4.7062e-18,-0.00015778,0,9.7137e+06,11.479,9.7137e+06,0,0.0010003,3000,9.99e+19,0,2500,5.0038e-18,100,9.99e+19,1,76,0,76,0
0.0010003,0,-0.00016567,0,2.3524e-17,-0.00015777,0,9.6897e+06,14.233,9.6897e+06,0,0.0010003,3000,9.99e+19,0,2500,5.0041e-18,100,9.99e+19,1,76.8,0,76.8,0
0.0010003,0,-0.00016567,0,8.9281e-17,-0.00015777,0,9.6657e+06,17.692,9.6657e+06,0,0.0010003,3000,9.99e+19,0,2500,5.0045e-18,100,9.99e+19,1,77.6,0,77.6,0
0.0010003,0,-0.00016567,0,1.5152e-16,-0.00015776,0,9.6417e+06,22.013,9.6417e+06,0,0.0010003,3000,9.99e+19,0,2500,5.005e-18,100,9.99e+19,1,78.4,0,78.4,0
0.0010004,0,-0.00016567,0,1.7106e-16,-0.00015776,0,9.6177e+06,27.326,9.6177e+06,0,0.0010004,3000,9.99e+19,0,2500,5.0056e-18,100,9.99e+19,1,79.2,0,79.2,0
0.0010004,0,-0.00016567,0,2.2943e-16,-0.00015775,0,9.5937e+06,33.85,9.5937e+06,0,0.0010004,3000,9.99e+19,0,2500,5.0063e-18,100,9.99e+19,1,80,0,80,0
0.0010005,0,-0.00016567,0,5.1827e-18,-0.00015774,0,9.5697e+06,42.174,9.5697e+06,0,0.0010005,3000,9.99e+19,0,2500,5.0072e-18,100,9.99e+19,1,80.8,0,80.8,0
0.0010006,0,-0.00016567,0,1.0921e-16,-0.00015773,0,9.5457e+06,52.415,9.5457e+06,0,0.0010006,3000,9.99e+19,0,2500,5.0083e-18,100,9.99e+19,1,81.6,0,81.6,0
0.0010006,0,-0.00016567,0,1.5114e-16,-0.00015771,0,9.5216e+06,64.999,9.5217e+06,0,0.0010006,3000,9.99e+19,0,2500,5.0096e-18,100,9.99e+19,1,82.4,0,82.4,0
0.0010008,0,-0.00016567,0,-8.7946e-17,-0.00015769,0,9.4976e+06,80.711,9.4977e+06,0,0.0010008,3000,9.99e+19,0,2500,5.0113e-18,100,9.99e+19,1,83.2,0,83.2,0
0.0010009,0,-0.00016567,0,1.9428e-17,-0.00015767,0,9.4736e+06,100.43,9.4737e+06,0,0.0010009,3000,9.99e+19,0,2500,5.0134e-18,100,9.99e+19,1,84,0,84,0
0.0010011,0,-0.00016567,0,-1.4386e-16,-0.00015764,0,9.4495e+06,124.68,9.4496e+06,0,0.0010011,3000,9.99e+19,0,2500,5.016e-18,100,9.99e+19,1,84.8,0,84.8,0
0.0010013,0,-0.00016567,0,-1.2128e-16,-0.0001576,0,9.4254e+06,154.43,9.4256e+06,0,0.0010013,3000,9.99e+19,0,2500,5.0192e-18,100,9.99e+19,1,85.6,0,85.6,0
0.0010015,0,-0.00016567,0,-2.8312e-18,-0.00015756,0,9.4014e+06,192.17,9.4015e+06,0,0.0010015,3000,9.99e+19,0,2500,5.0233e-18,100,9.99e+19,1,86.4,0,86.4,0
0.0010019,0,-0.00016567,0,-4.7092e-17,-0.0001575,0,9.3772e+06,238.78,9.3775e+06,0,0.0010019,3000,9.99e+19,0,2500,5.0283e-18,100,9.99e+19,1,87.2,0,87.2,0
0.0010023,0,-0.00016567,0,-2.3021e-17,-0.00015743,0,9.3531e+06,296,9.3534e+06,0,0.0010023,3000,9.99e+19,0,2500,5.0344e-18,100,9.99e+19,1,88,0,88,0
0.0010028,0,-0.00016567,0,-9.2196e-17,-0.00015735,0,9.329e+06,366.94,9.3293e+06,0,0.0010028,3000,9.99e+19,0,2500,5.0421e-18,100,9.99e+19,1,88.8,0,88.8,0
0.0010034,0,-0.00016567,0,1.5524e-16,-0.00015724,0,9.3048e+06,456.27,9.3052e+06,0,0.0010034,3000,9.99e+19,0,2500,5.0517e-18,100,9.99e+19,1,89.6,0,89.6,0
0.0010042,0,-0.00016567,0,2.4265e-16,-0.00015711,0,9.2805e+06,565.85,9.2811e+06,0,0.0010042,3000,9.99e+19,0,2500,5.0636e-18,100,9.99e+19,1,90.4,0,90.4,0
0.0010052,0,-0.00016567,0,3.0268e-17,-0.00015695,0,9.2562e+06,700.01,9.2569e+06,0,0.0010052,3000,9.9899e+19,0,2500,5.0781e-18,100,9.9899e+19,1,91.2,0,91.2,0
0.0010064,0,-0.00016568,0,5.7713e-17,-0.00015675,0,9.2318e+06,868.6,9.2327e+06,0,0.0010064,3000,9.9899e+19,0,2500,5.0965e-18,100,9.9899e+19,1,92,0,92,0
0.0010079,0,-0.00016568,0,3.9371e-17,-0.0001565,0,9.2073e+06,1077,9.2084e+06,0,0.0010079,3000,9.9899e+19,0,2500,5.1194e-18,100,9.9899e+19,1,92.8,0,92.8,0
0.0010097,0,-0.00016568,0,1.6413e-16,-0.0001562,0,9.1827e+06,1331.4,9.1841e+06,0,0.0010097,3000,9.9899e+19,0,2500,5.1475e-18,100,9.9899e+19,1,93.6,0,93.6,0
0.001012,0,-0.00016568,0,1.6697e-16,-0.00015583,0,9.158e+06,1643.1,9.1597e+06,0,0.001012,3000,9.9899e+19,0,2500,5.1822e-18,100,9.9899e+19,1,94.4,0,94.4,0
0.0010149,0,-0.00016568,0,6.5287e-17,-0.00015536,0,9.1331e+06,2034.1,9.1351e+06,0,0.0010149,3000,9.9899e+19,0,2500,5.2262e-18,100,9.9899e+19,1,95.2,0,95.2,0
0.0010184,0,-0.00016568,0,7.6793e-17,-0.0001548,0,9.108e+06,2509.1,9.1105e+06,0,0.0010184,3000,9.9898e+19,0,2500,5.2804e-18,100,9.9898e+19,1,96,0,96,0
0.0010226,0,-0.00016568,0,9.0002e-17,-0.00015412,0,9.0827e+06,3083.9,9.0857e+06,0,0.0010226,3000,9.9898e+19,0,2500,5.3469e-18,100,9.9898e+19,1,96.8,0,96.8,0
0.0010279,0,-0.00016568,0,-2.6543e-17,-0.00015328,0,9.057e+06,3790.9,9.0608e+06,0,0.0010279,3000,9.9897e+19,0,2500,5.4304e-18,100,9.9897e+19,1,97.6,0,97.6,0
0.0010344,0,-0.00016568,0,-6.1244e-17,-0.00015226,0,9.031e+06,4652.1,9.0357e+06,0,0.0010344,3000,9.9897e+19,0,2500,5.5345e-18,100,9.9897e+19,1,98.4,0,98.4,0
0.0010423,0,-0.00016568,0,-9.4225e-17,-0.00015106,0,9.0046e+06,5681.4,9.0103e+06,0,0.0010423,3000,9.9896e+19,0,2500,5.6625e-18,100,9.9896e+19,1,99.2,0,99.2,0
0.0010519,0,-0.00016568,0,4.2275e-17,-0.00015056,0,8.9778e+06,6903.5,8.9847e+06,0,0.0010519,3000,9.9895e+19,0,2500,5.8195e-18,100,9.9895e+19,1,100,0,100,0
