"Result","velocity:0","velocity:1","velocity:2","u_f:0","u_f:1","u_f:2","p_f","p_c","p","T","porosity","density","viscosity","thermal_expansivity","melt_density","permeability","melt_viscosity","compaction_viscosity","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.001,0,-8.2837e-05,0,-2.8215e-18,-7.89e-05,0,1.1339e+07,-0.02928,1.1339e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0004e-18,100,9.98e+19,1,21.6,0,21.6,0
0.001,0,-8.2837e-05,0,-1.0934e-17,-7.89e-05,0,1.1315e+07,-0.023419,1.1315e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0004e-18,100,9.98e+19,1,22.4,0,22.4,0
0.001,0,-8.2837e-05,0,-1.8693e-17,-7.89e-05,0,1.1291e+07,-0.018722,1.1291e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0005e-18,100,9.98e+19,1,23.2,0,23.2,0
0.001,0,-8.2837e-05,0,-8.8175e-18,-7.89e-05,0,1.1267e+07,-0.014977,1.1267e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0005e-18,100,9.98e+19,1,24,0,24,0
0.001,0,-8.2837e-05,0,1.646e-18,-7.89e-05,0,1.1243e+07,-0.01192,1.1243e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0005e-18,100,9.98e+19,1,24.8,0,24.8,0
0.001,0,-8.2837e-05,0,1.9516e-17,-7.89e-05,0,1.1219e+07,-0.0094252,1.1219e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0006e-18,100,9.98e+19,1,25.6,0,25.6,0
0.001,0,-8.2837e-05,0,1.2697e-17,-7.89e-05,0,1.1195e+07,-0.0074437,1.1195e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0006e-18,100,9.98e+19,1,26.4,0,26.4,0
0.001,0,-8.2837e-05,0,-2.9392e-18,-7.89e-05,0,1.1171e+07,-0.0058213,1.1171e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0007e-18,100,9.98e+19,1,27.2,0,27.2,0
0.001,0,-8.2837e-05,0,1.7635e-18,-7.89e-05,0,1.1147e+07,-0.0044791,1.1147e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0007e-18,100,9.98e+19,1,28,0,28,0
0.001,0,-8.2837e-05,0,2.469e-18,-7.89e-05,0,1.1123e+07,-0.0033698,1.1123e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0007e-18,100,9.98e+19,1,28.8,0,28.8,0
0.0010001,0,-8.2837e-05,0,-1.0346e-17,-7.89e-05,0,1.1099e+07,-0.0024508,1.1099e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0008e-18,100,9.98e+19,1,29.6,0,29.6,0
0.0010001,0,-8.2837e-05,0,-2.7276e-17,-7.89e-05,0,1.1075e+07,-0.0016578,1.1075e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0008e-18,100,9.98e+19,1,30.4,0,30.4,0
0.0010001,0,-8.2837e-05,0,-1.8576e-17,-7.89e-05,0,1.1051e+07,-0.00095798,1.1051e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0008e-18,100,9.98e+19,1,31.2,0,31.2,0
0.0010001,0,-8.2837e-05,0,6.4665e-18,-7.89e-05,0,1.1027e+07,-0.00032685,1.1027e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0008e-18,100,9.98e+19,1,32,0,32,0
0.0010001,0,-8.2837e-05,0,-1.9987e-18,-7.89e-05,0,1.1003e+07,0.00027164,1.1003e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0009e-18,100,9.98e+19,1,32.8,0,32.8,0
0.0010001,0,-8.2837e-05,0,1.6225e-17,-7.89e-05,0,1.0979e+07,0.00086701,1.0979e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0009e-18,100,9.98e+19,1,33.6,0,33.6,0
0.0010001,0,-8.2837e-05,0,3.5037e-17,-7.89e-05,0,1.0955e+07,0.0014838,1.0955e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0009e-18,100,9.98e+19,1,34.4,0,34.4,0
0.0010001,0,-8.2837e-05,0,1.9047e-17,-7.89e-05,0,1.0931e+07,0.0021593,1.0931e+07,0,0.0020001,3000,9.98e+19,0,2500,5.001e-18,100,9.98e+19,1,35.2,0,35.2,0
0.0010001,0,-8.2837e-05,0,-1.1757e-18,-7.89e-05,0,1.0907e+07,0.002917,1.0907e+07,0,0.0020001,3000,9.98e+19,0,2500,5.001e-18,100,9.98e+19,1,36,0,36,0
0.0010001,0,-8.2837e-05,0,-1.552e-17,-7.89e-05,0,1.0883e+07,0.0037892,1.0883e+07,0,0.0020001,3000,9.98e+19,0,2500,5.001e-18,100,9.98e+19,1,36.8,0,36.8,0
0.0010001,0,-8.2837e-05,0,-1.9753e-17,-7.89e-05,0,1.0859e+07,0.0048308,1.0859e+07,0,0.0020001,3000,9.98e+19,0,2500,5.001e-18,100,9.98e+19,1,37.6,0,37.6,0
0.0010001,0,-8.2837e-05,0,1.2933e-17,-7.89e-05,0,1.0835e+07,0.0060929,1.0835e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0011e-18,100,9.98e+19,1,38.4,0,38.4,0
0.0010001,0,-8.2837e-05,0,1.4579e-17,-7.89e-05,0,1.0811e+07,0.0076134,1.0811e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0011e-18,100,9.98e+19,1,39.2,0,39.2,0
0.0010001,0,-8.2837e-05,0,5.8788e-18,-7.89e-05,0,1.0787e+07,0.0094564,1.0787e+07,0,0.0020001,3000,9.98e+19,0,2500,5.0011e-18,100,9.98e+19,1,40,0,40,0
0.0010001,0,-8.2837e-05,0,2.1164e-18,-7.89e-05,0,1.0763e+07,0.011785,1.0763e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0011e-18,100,9.98e+19,1,40.8,0,40.8,0
0.0010001,0,-8.2837e-05,0,3.2921e-18,-7.89e-05,0,1.0739e+07,0.014635,1.0739e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0012e-18,100,9.98e+19,1,41.6,0,41.6,0
0.0010001,0,-8.2837e-05,0,-1.5285e-18,-7.89e-05,0,1.0715e+07,0.018126,1.0715e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0012e-18,100,9.98e+19,1,42.4,0,42.4,0
0.0010001,0,-8.2837e-05,0,-9.5238e-18,-7.89e-05,0,1.0691e+07,0.022477,1.0691e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0012e-18,100,9.98e+19,1,43.2,0,43.2,0
0.0010001,0,-8.2837e-05,0,-2.1752e-17,-7.89e-05,0,1.0667e+07,0.027933,1.0667e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0012e-18,100,9.98e+19,1,44,0,44,0
0.0010001,0,-8.2837e-05,0,-3.8331e-17,-7.89e-05,0,1.0643e+07,0.034638,1.0643e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0013e-18,100,9.98e+19,1,44.8,0,44.8,0
0.0010001,0,-8.2837e-05,0,-4.4681e-18,-7.89e-05,0,1.0619e+07,0.04287,1.0619e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0013e-18,100,9.98e+19,1,45.6,0,45.6,0
0.0010001,0,-8.2837e-05,0,7.0548e-19,-7.89e-05,0,1.0595e+07,0.053316,1.0595e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0013e-18,100,9.98e+19,1,46.4,0,46.4,0
0.0010001,0,-8.2837e-05,0,7.5251e-18,-7.89e-05,0,1.0571e+07,0.066234,1.0571e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0013e-18,100,9.98e+19,1,47.2,0,47.2,0
0.0010001,0,-8.2837e-05,0,7.0548e-18,-7.89e-05,0,1.0547e+07,0.082112,1.0547e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0014e-18,100,9.98e+19,1,48,0,48,0
0.0010001,0,-8.2837e-05,0,3.1747e-18,-7.8899e-05,0,1.0523e+07,0.10183,1.0523e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0014e-18,100,9.98e+19,1,48.8,0,48.8,0
0.0010001,0,-8.2837e-05,0,2.7044e-18,-7.8899e-05,0,1.0499e+07,0.12673,1.0499e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0014e-18,100,9.98e+19,1,49.6,0,49.6,0
0.0010001,0,-8.2837e-05,0,-6.7021e-18,-7.8899e-05,0,1.0475e+07,0.15737,1.0475e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0014e-18,100,9.98e+19,1,50.4,0,50.4,0
0.0010001,0,-8.2837e-05,0,-7.0548e-19,-7.8899e-05,0,1.0451e+07,0.195,1.0451e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0014e-18,100,9.98e+19,1,51.2,0,51.2,0
0.0010001,0,-8.2837e-05,0,1.264e-17,-7.8899e-05,0,1.0427e+07,0.24252,1.0427e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0015e-18,100,9.98e+19,1,52,0,52,0
0.0010001,0,-8.2837e-05,0,2.3928e-17,-7.8899e-05,0,1.0403e+07,0.3016,1.0403e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0015e-18,100,9.98e+19,1,52.8,0,52.8,0
0.0010001,0,-8.2837e-05,0,7.7605e-18,-7.8899e-05,0,1.0379e+07,0.37424,1.0379e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0015e-18,100,9.98e+19,1,53.6,0,53.6,0
0.0010001,0,-8.2837e-05,0,-1.6344e-17,-7.8899e-05,0,1.0355e+07,0.46396,1.0355e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0015e-18,100,9.98e+19,1,54.4,0,54.4,0
0.0010001,0,-8.2837e-05,0,-1.4463e-17,-7.8899e-05,0,1.0331e+07,0.57784,1.0331e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0016e-18,100,9.98e+19,1,55.2,0,55.2,0
0.0010001,0,-8.2837e-05,0,-1.4698e-18,-7.8899e-05,0,1.0307e+07,0.71797,1.0307e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0016e-18,100,9.98e+19,1,56,0,56,0
0.0010001,0,-8.2837e-05,0,-6.6435e-18,-7.8899e-05,0,1.0283e+07,0.89017,1.0283e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0016e-18,100,9.98e+19,1,56.8,0,56.8,0
0.0010001,0,-8.2837e-05,0,7.5842e-18,-7.8899e-05,0,1.0259e+07,1.1065,1.0259e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0017e-18,100,9.98e+19,1,57.6,0,57.6,0
0.0010001,0,-8.2837e-05,0,1.7049e-18,-7.8899e-05,0,1.0235e+07,1.3767,1.0235e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0017e-18,100,9.98e+19,1,58.4,0,58.4,0
0.0010001,0,-8.2837e-05,0,-6.2909e-18,-7.8898e-05,0,1.0211e+07,1.709,1.0211e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0018e-18,100,9.98e+19,1,59.2,0,59.2,0
0.0010001,0,-8.2837e-05,0,-2.0578e-17,-7.8898e-05,0,1.0187e+07,2.1171,1.0187e+07,0,0.0020002,3000,9.98e+19,0,2500,5.0018e-18,100,9.98e+19,1,60,0,60,0
0.0010001,0,-8.2837e-05,0,-2.0519e-17,-7.8898e-05,0,1.0163e+07,2.6379,1.0163e+07,0,0.0020003,3000,9.98e+19,0,2500,5.0019e-18,100,9.98e+19,1,60.8,0,60.8,0
0.0010001,0,-8.2837e-05,0,-3.0397e-17,-7.8897e-05,0,1.0139e+07,3.2789,1.0139e+07,0,0.0020003,3000,9.98e+19,0,2500,5.002e-18,100,9.98e+19,1,61.6,0,61.6,0
0.0010001,0,-8.2837e-05,0,-3.8511e-17,-7.8897e-05,0,1.0115e+07,4.0668,1.0115e+07,0,0.0020003,3000,9.98e+19,0,2500,5.0021e-18,100,9.98e+19,1,62.4,0,62.4,0
0.0010001,0,-8.2837e-05,0,-2.005e-17,-7.8896e-05,0,1.0091e+07,5.0508,1.0091e+07,0,0.0020003,3000,9.98e+19,0,2500,5.0022e-18,100,9.98e+19,1,63.2,0,63.2,0
0.0010002,0,-8.2837e-05,0,-1.4405e-17,-7.8896e-05,0,1.0067e+07,6.2867,1.0067e+07,0,0.0020003,3000,9.98e+19,0,2500,5.0023e-18,100,9.98e+19,1,64,0,64,0
0.0010002,0,-8.2837e-05,0,-1.176e-17,-7.8895e-05,0,1.0043e+07,7.8068,1.0043e+07,0,0.0020003,3000,9.98e+19,0,2500,5.0025e-18,100,9.98e+19,1,64.8,0,64.8,0
0.0010002,0,-8.2837e-05,0,-8.9377e-18,-7.8894e-05,0,1.0019e+07,9.6739,1.0019e+07,0,0.0020004,3000,9.98e+19,0,2500,5.0027e-18,100,9.98e+19,1,65.6,0,65.6,0
0.0010002,0,-8.2837e-05,0,-1.0702e-17,-7.8892e-05,0,9.9954e+06,12.044,9.9954e+06,0,0.0020004,3000,9.98e+19,0,2500,5.003e-18,100,9.98e+19,1,66.4,0,66.4,0
0.0010002,0,-8.2837e-05,0,-5.8217e-18,-7.889e-05,0,9.9714e+06,14.975,9.9714e+06,0,0.0020004,3000,9.98e+19,0,2500,5.0033e-18,100,9.98e+19,1,67.2,0,67.2,0
0.0010002,0,-8.2837e-05,0,-6.763e-18,-7.8888e-05,0,9.9474e+06,18.578,9.9474e+06,0,0.0020005,3000,9.98e+19,0,2500,5.0037e-18,100,9.98e+19,1,68,0,68,0
0.0010003,0,-8.2837e-05,0,5.8819e-19,-7.8886e-05,0,9.9234e+06,23.054,9.9234e+06,0,0.0020006,3000,9.98e+19,0,2500,5.0042e-18,100,9.98e+19,1,68.8,0,68.8,0
0.0010003,0,-8.2837e-05,0,6.2934e-18,-7.8883e-05,0,9.8994e+06,28.703,9.8994e+06,0,0.0020006,3000,9.98e+19,0,2500,5.0048e-18,100,9.98e+19,1,69.6,0,69.6,0
0.0010004,0,-8.2837e-05,0,-5.0003e-18,-7.8879e-05,0,9.8754e+06,35.652,9.8754e+06,0,0.0020007,3000,9.98e+19,0,2500,5.0056e-18,100,9.98e+19,1,70.4,0,70.4,0
0.0010004,0,-8.2837e-05,0,-4.8829e-18,-7.8873e-05,0,9.8513e+06,44.187,9.8514e+06,0,0.0020009,3000,9.98e+19,0,2500,5.0065e-18,100,9.98e+19,1,71.2,0,71.2,0
0.0010005,0,-8.2837e-05,0,-1.1179e-17,-7.8866e-05,0,9.8273e+06,54.962,9.8274e+06,0,0.002001,3000,9.98e+19,0,2500,5.0077e-18,100,9.98e+19,1,72,0,72,0
0.0010006,0,-8.2837e-05,0,-4.59e-18,-7.8858e-05,0,9.8033e+06,68.351,9.8034e+06,0,0.0020012,3000,9.98e+19,0,2500,5.0092e-18,100,9.98e+19,1,72.8,0,72.8,0
0.0010007,0,-8.2837e-05,0,-4.4739e-18,-7.8848e-05,0,9.7793e+06,84.806,9.7794e+06,0,0.0020015,3000,9.98e+19,0,2500,5.0109e-18,100,9.98e+19,1,73.6,0,73.6,0
0.0010009,0,-8.2837e-05,0,-1.16e-17,-7.8836e-05,0,9.7552e+06,105.12,9.7553e+06,0,0.0020018,3000,9.98e+19,0,2500,5.0131e-18,100,9.98e+19,1,74.4,0,74.4,0
0.0010011,0,-8.2837e-05,0,-5.949e-18,-7.8821e-05,0,9.7312e+06,130.88,9.7313e+06,0,0.0020021,3000,9.98e+19,0,2500,5.0159e-18,100,9.98e+19,1,75.2,0,75.2,0
0.0010013,0,-8.2837e-05,0,1.4736e-17,-7.8802e-05,0,9.7071e+06,162.56,9.7073e+06,0,0.0020026,3000,9.98e+19,0,2500,5.0194e-18,100,9.98e+19,1,76,0,76,0
0.0010016,0,-8.2837e-05,0,4.4799e-18,-7.8779e-05,0,9.683e+06,201.45,9.6832e+06,0,0.0020031,3000,9.98e+19,0,2500,5.0236e-18,100,9.98e+19,1,76.8,0,76.8,0
0.0010019,0,-8.2837e-05,0,9.0287e-18,-7.8749e-05,0,9.6589e+06,250.22,9.6592e+06,0,0.0020038,3000,9.98e+19,0,2500,5.0289e-18,100,9.98e+19,1,77.6,0,77.6,0
0.0010024,0,-8.2837e-05,0,1.9667e-17,-7.8713e-05,0,9.6348e+06,311.05,9.6351e+06,0,0.0020047,3000,9.98e+19,0,2500,5.0355e-18,100,9.98e+19,1,78.4,0,78.4,0
0.0010029,0,-8.2837e-05,0,6.2038e-18,-7.8668e-05,0,9.6106e+06,385.71,9.611e+06,0,0.0020058,3000,9.9799e+19,0,2500,5.0436e-18,100,9.9799e+19,1,79.2,0,79.2,0
0.0010036,0,-8.2838e-05,0,1.628e-17,-7.8613e-05,0,9.5864e+06,477.19,9.5869e+06,0,0.0020071,3000,9.9799e+19,0,2500,5.0536e-18,100,9.9799e+19,1,80,0,80,0
0.0010044,0,-8.2838e-05,0,2.2888e-17,-7.8544e-05,0,9.5622e+06,593.52,9.5628e+06,0,0.0020088,3000,9.9799e+19,0,2500,5.0663e-18,100,9.9799e+19,1,80.8,0,80.8,0
0.0010054,0,-8.2838e-05,0,1.5802e-17,-7.8459e-05,0,9.5378e+06,736.14,9.5386e+06,0,0.0020109,3000,9.9799e+19,0,2500,5.082e-18,100,9.9799e+19,1,81.6,0,81.6,0
0.0010067,0,-8.2838e-05,0,1.3165e-17,-7.8354e-05,0,9.5134e+06,910.63,9.5143e+06,0,0.0020134,3000,9.9799e+19,0,2500,5.1012e-18,100,9.9799e+19,1,82.4,0,82.4,0
0.0010083,0,-8.2838e-05,0,2.3364e-17,-7.8225e-05,0,9.4889e+06,1127.2,9.4901e+06,0,0.0020166,3000,9.9798e+19,0,2500,5.1252e-18,100,9.9798e+19,1,83.2,0,83.2,0
0.0010103,0,-8.2839e-05,0,1.5289e-17,-7.8064e-05,0,9.4643e+06,1397.2,9.4657e+06,0,0.0020205,3000,9.9798e+19,0,2500,5.1554e-18,100,9.9798e+19,1,84,0,84,0
0.0010127,0,-8.2839e-05,0,8.0157e-18,-7.7868e-05,0,9.4396e+06,1726.2,9.4413e+06,0,0.0020253,3000,9.9797e+19,0,2500,5.1925e-18,100,9.9797e+19,1,84.8,0,84.8,0
0.0010156,0,-8.284e-05,0,-8.4306e-18,-7.763e-05,0,9.4146e+06,2126.2,9.4168e+06,0,0.0020313,3000,9.9797e+19,0,2500,5.2381e-18,100,9.9797e+19,1,85.6,0,85.6,0
0.0010193,0,-8.284e-05,0,-4.3738e-18,-7.7334e-05,0,9.3895e+06,2626.2,9.3921e+06,0,0.0020387,3000,9.9796e+19,0,2500,5.2959e-18,100,9.9796e+19,1,86.4,0,86.4,0
0.0010239,0,-8.2841e-05,0,6.764e-18,-7.6974e-05,0,9.3641e+06,3234.1,9.3673e+06,0,0.0020478,3000,9.9795e+19,0,2500,5.3673e-18,100,9.9795e+19,1,87.2,0,87.2,0
0.0010295,0,-8.2842e-05,0,1.0603e-17,-7.6541e-05,0,9.3384e+06,3966.6,9.3423e+06,0,0.0020589,3000,9.9794e+19,0,2500,5.4551e-18,100,9.9794e+19,1,88,0,88,0
0.0010363,0,-8.2843e-05,0,2.0305e-17,-7.6019e-05,0,9.3123e+06,4853.5,9.3172e+06,0,0.0020725,3000,9.9793e+19,0,2500,5.564e-18,100,9.9793e+19,1,88.8,0,88.8,0
0.0010447,0,-8.2844e-05,0,6.9911e-18,-7.5385e-05,0,9.2858e+06,5935.8,9.2917e+06,0,0.0020894,3000,9.9791e+19,0,2500,5.7013e-18,100,9.9791e+19,1,89.6,0,89.6,0
0.0010549,0,-8.2846e-05,0,1.6466e-17,-7.4636e-05,0,9.2588e+06,7219.2,9.266e+06,0,0.0021098,3000,9.9789e+19,0,2500,5.8699e-18,100,9.9789e+19,1,90.4,0,90.4,0
0.0010672,0,-8.2848e-05,0,1.1844e-18,-7.3759e-05,0,9.2313e+06,8729.2,9.24e+06,0,0.0021343,3000,9.9787e+19,0,2500,6.0767e-18,100,9.9787e+19,1,91.2,0,91.2,0
0.0010822,0,-8.285e-05,0,1.1934e-17,-7.2722e-05,0,9.2031e+06,10525,9.2136e+06,0,0.0021643,3000,9.9784e+19,0,2500,6.3371e-18,100,9.9784e+19,1,92,0,92,0
0.0011002,0,-8.2853e-05,0,5.1818e-17,-7.1524e-05,0,9.1742e+06,12614,9.1869e+06,0,0.0022004,3000,9.978e+19,0,2500,6.6597e-18,100,9.978e+19,1,92.8,0,92.8,0
0.0011215,0,-8.2857e-05,0,4.0117e-17,-7.0165e-05,0,9.1447e+06,14997,9.1597e+06,0,0.0022431,3000,9.9776e+19,0,2500,7.0546e-18,100,9.9776e+19,1,93.6,0,93.6,0
0.0011467,0,-8.2861e-05,0,8.664e-17,-6.8639e-05,0,9.1144e+06,17691,9.1321e+06,0,0.0022934,3000,9.9771e+19,0,2500,7.5398e-18,100,9.9771e+19,1,94.4,0,94.4,0
0.0011768,0,-8.2866e-05,0,3.5962e-17,-6.6929e-05,0,9.0833e+06,20731,9.1041e+06,0,0.0023536,3000,9.9765e+19,0,2500,8.1507e-18,100,9.9765e+19,1,95.2,0,95.2,0
0.0012116,0,-8.2871e-05,0,6.4372e-17,-6.5071e-05,0,9.0516e+06,24052,9.0757e+06,0,0.0024231,3000,9.9758e+19,0,2500,8.8956e-18,100,9.9758e+19,1,96,0,96,0
0.0012514,0,-8.2878e-05,0,4.6702e-17,-6.308e-05,0,9.0192e+06,27627,9.0469e+06,0,0.0025028,3000,9.975e+19,0,2500,9.8009e-18,100,9.975e+19,1,96.8,0,96.8,0
0.0012973,0,-8.2885e-05,0,4.9099e-17,-6.097e-05,0,8.9864e+06,31430,9.0179e+06,0,0.0025946,3000,9.9741e+19,0,2500,1.0921e-17,100,9.9741e+19,1,97.6,0,97.6,0
