     Errors                                     ndofs= 4617 u_L2= 1.416202e-07 p_L2= 4.909337e-05 p_f_L2= 2.706767e-06 p_c_L= 2.656771e-05 phi_L2= 4.177642e-08 u_f_L2= 1.557323e-03
     Errors                                     ndofs= 17673 u_L2= 9.543233e-09 p_L2= 6.477135e-06 p_f_L2= 3.386530e-07 p_c_L= 3.509707e-06 phi_L2= 2.613146e-09 u_f_L2= 3.647456e-04
     Errors                                     ndofs= 69129 u_L2= 6.183261e-10 p_L2= 8.334291e-07 p_f_L2= 4.234123e-08 p_c_L= 4.518094e-07 phi_L2= 1.633546e-10 u_f_L2= 9.051156e-05
     Errors                                     ndofs= 273417 u_L2= 3.935065e-11 p_L2= 1.057593e-07 p_f_L2= 5.292955e-09 p_c_L= 5.734357e-08 phi_L2= 1.020998e-11 u_f_L2= 2.261546e-05
